label,horizon_months,awarding_agency_code,naics2,type_of_contract_pricing_code,value_quintile,n,mean,parent,shrunk
ceiling_growth_gt25,36,047,32,K,2,1,0.0,0.1191336530235687,0.11529063195829228
ceiling_growth_gt25,36,097,33,R,0,1,0.0,0.21529352481206718,0.2083485723987747
ceiling_growth_gt25,36,069,56,Y,2,1,1.0,0.4115906771426305,0.4305716230412553
ceiling_growth_gt25,36,015,54,B,0,1,0.0,0.2854500065754131,0.27624194184717393
ceiling_growth_gt25,36,072,92,J,2,1,1.0,0.23735763697775644,0.2619590035268611
ceiling_growth_gt25,36,097,52,L,4,1,0.0,0.114494342175879,0.11080097629923774
ceiling_growth_gt25,36,012,56,L,0,1,0.0,0.22230645630169008,0.21513528029195814
ceiling_growth_gt25,36,1601,56,U,1,1,0.0,0.407921067140095,0.3947623230388016
ceiling_growth_gt25,36,080,51,S,4,1,1.0,0.19176887321209315,0.21784084504396112
ceiling_growth_gt25,36,049,56,R,4,1,0.0,0.08207258241477247,0.07942507975623142
ceiling_growth_gt25,36,097,23,B,0,1,1.0,0.1102495973869224,0.13895122327766685
ceiling_growth_gt25,36,088,51,J,2,1,0.0,0.09705273079088977,0.09392199753957076
ceiling_growth_gt25,36,050,54,Z,3,1,1.0,0.26256172171783343,0.28635005327532265
ceiling_growth_gt25,36,080,31,J,0,1,1.0,0.19622553908563484,0.22215374750222724
ceiling_growth_gt25,36,014,62,K,3,1,0.0,0.1806153326705958,0.1747890316167056
ceiling_growth_gt25,36,1601,62,Y,4,1,1.0,0.4722671742580004,0.4892908137980649
ceiling_growth_gt25,36,1601,23,U,4,1,1.0,0.28020484933951195,0.3034240477479148
ceiling_growth_gt25,36,097,92,Y,3,1,0.0,0.30200512242138294,0.2922630216981125
ceiling_growth_gt25,36,089,56,R,3,1,0.0,0.19024721893485896,0.18411021187244417
ceiling_growth_gt25,36,097,62,S,4,1,0.0,0.12766139166288376,0.12354328225440364
ceiling_growth_gt25,36,097,23,M,3,1,0.0,0.06907821482841699,0.06684988531782289
ceiling_growth_gt25,36,1602,54,R,4,1,1.0,0.2556877946750927,0.2796978658146059
ceiling_growth_gt25,36,014,44,J,4,1,0.0,0.1950310481866545,0.18873972405160114
ceiling_growth_gt25,36,015,92,J,2,1,1.0,0.2462568421741224,0.2705711375878604
ceiling_growth_gt25,36,086,53,J,2,1,0.0,0.6536851230329409,0.6325985061609105
ceiling_growth_gt25,36,072,21,J,3,1,0.0,0.1555052449249542,0.1504889467015686
ceiling_growth_gt25,36,015,48,Y,0,1,0.0,0.19515448086764473,0.18885917503320457
ceiling_growth_gt25,36,091,72,Y,3,1,0.0,0.1342044560143159,0.1298752800138541
ceiling_growth_gt25,36,3300,71,J,3,1,1.0,0.2962874822346414,0.31898788603352396
ceiling_growth_gt25,36,097,23,K,4,1,0.0,0.07555429746858108,0.0731170620663688
ceiling_growth_gt25,36,036,52,J,0,1,0.0,0.11793996913813647,0.1141354540046482
ceiling_growth_gt25,36,014,48,K,0,1,0.0,0.269382250046959,0.26069250004544414
ceiling_growth_gt25,36,020,44,J,2,1,0.0,0.13244580601873623,0.12817336066329313
ceiling_growth_gt25,36,097,56,Z,1,1,1.0,0.28278614192822565,0.30592207283376677
ceiling_growth_gt25,36,072,51,U,2,1,1.0,0.22870732150820172,0.2535877304918081
ceiling_growth_gt25,36,036,81,K,4,1,0.0,0.21342394417903632,0.20653930081842223
ceiling_growth_gt25,36,069,32,J,1,1,0.0,0.21224364352548605,0.20539707437950264
ceiling_growth_gt25,36,069,81,L,3,1,0.0,0.20309467175393728,0.1965432307296167
ceiling_growth_gt25,36,045,54,J,3,1,1.0,0.758589606987227,0.7663770390198971
ceiling_growth_gt25,36,072,56,U,2,1,1.0,0.16266271235236351,0.18967359259906147
ceiling_growth_gt25,36,070,22,J,1,1,0.0,0.22875605704597746,0.22137682939933304
ceiling_growth_gt25,36,097,56,K,1,1,1.0,0.34685002919516117,0.3679193830920915
ceiling_growth_gt25,36,047,22,K,4,1,0.0,0.10912986422159342,0.10560954602089685
ceiling_growth_gt25,36,014,32,K,1,1,0.0,0.12140566730985265,0.11748935546114772
ceiling_growth_gt25,36,1601,54,M,4,1,0.0,0.28334393782981054,0.27420381080304246
ceiling_growth_gt25,36,097,48,M,4,1,1.0,0.22749098058914774,0.2524106263765946
ceiling_growth_gt25,36,068,23,S,2,1,0.0,0.1626367709814271,0.1573904235304133
ceiling_growth_gt25,36,014,72,J,2,1,1.0,0.2993595138094409,0.321960819815588
ceiling_growth_gt25,36,075,54,T,3,1,1.0,0.20115116827636387,0.22692048542873924
ceiling_growth_gt25,36,097,56,Z,4,1,0.0,0.28278614192822565,0.27366400831763776
ceiling_growth_gt25,36,029,42,J,0,1,1.0,0.2592756181774583,0.2831699530749597
ceiling_growth_gt25,36,047,54,B,1,1,1.0,0.31359357414829053,0.3357357169177005
ceiling_growth_gt25,36,034,33,J,1,1,0.0,0.14471003865392268,0.14004197289089293
ceiling_growth_gt25,36,514,42,J,1,1,0.0,0.2463211853701267,0.23837534068076777
ceiling_growth_gt25,36,080,51,J,2,1,0.0,0.16067121809661855,0.15548827557737277
ceiling_growth_gt25,36,031,54,U,0,1,0.0,0.07654343494002419,0.07407429187744276
ceiling_growth_gt25,36,073,56,B,4,1,0.0,0.27478571354747716,0.2659216582717521
ceiling_growth_gt25,36,031,61,J,3,1,0.0,0.1552956981489124,0.1502861594989475
ceiling_growth_gt25,36,013,11,J,1,1,0.0,0.14295451750180177,0.13834308145335655
ceiling_growth_gt25,36,020,49,U,4,1,1.0,0.23443056036127768,0.2591263487367203
ceiling_growth_gt25,36,1601,56,V,1,1,1.0,0.5022161781948455,0.5182737208337215
ceiling_growth_gt25,36,3302,56,J,1,1,0.0,0.1768491987480791,0.17114438588523784
ceiling_growth_gt25,36,068,54,J,2,1,1.0,0.1727360406913796,0.19942197486262542
ceiling_growth_gt25,36,524,42,J,0,1,0.0,0.0988353960876667,0.09564715750419359
ceiling_growth_gt25,36,072,56,Z,0,1,1.0,0.18812367479997635,0.21431323367739646
ceiling_growth_gt25,36,070,61,R,4,1,1.0,0.17973433785660536,0.2061945205063923
ceiling_growth_gt25,36,080,33,V,4,1,1.0,0.22857541974643364,0.2534600836255809
ceiling_growth_gt25,36,014,55,J,1,1,0.0,0.1256610181580689,0.12160743692716346
ceiling_growth_gt25,36,089,54,Z,0,1,1.0,0.2814731061003532,0.3046513930003418
ceiling_growth_gt25,36,060,54,Y,1,1,0.0,0.21246687257087696,0.20561310248794545
ceiling_growth_gt25,36,3300,51,J,0,1,0.0,0.352359587075155,0.3409931487824081
ceiling_growth_gt25,36,1602,42,J,2,1,0.0,0.14671162453183723,0.14197899148242313
ceiling_growth_gt25,36,088,54,J,4,1,1.0,0.2021543458748088,0.22789130245949238
ceiling_growth_gt25,36,097,49,S,2,1,0.0,0.18414037807467626,0.17820036587871896
ceiling_growth_gt25,36,068,81,J,0,1,1.0,0.18042464201953107,0.20686255679309457
ceiling_growth_gt25,36,424,33,J,3,1,0.0,0.08843737954782742,0.0855845608527362
ceiling_growth_gt25,36,072,22,J,2,1,0.0,0.1263788657167882,0.12230212811302084
ceiling_growth_gt25,36,072,92,Z,2,1,0.0,0.23735763697775644,0.22970093901073202
ceiling_growth_gt25,36,071,54,L,1,1,1.0,0.37429917020810716,0.39448306794332955
ceiling_growth_gt25,36,514,33,J,2,1,0.0,0.27203573132087183,0.2632603851492308
ceiling_growth_gt25,36,013,48,Y,4,1,0.0,0.16535426533170375,0.16002025677261653
ceiling_growth_gt25,36,031,33,Y,0,1,0.0,0.08430280872246303,0.08158336327980292
ceiling_growth_gt25,36,089,54,U,2,1,0.0,0.2395490227582755,0.23182163492736338
ceiling_growth_gt25,36,020,23,Y,1,1,0.0,0.11379616916284604,0.11012532499630263
ceiling_growth_gt25,36,019,54,B,4,1,1.0,0.4629650582852937,0.48028876608254234
ceiling_growth_gt25,36,097,32,Y,2,1,0.0,0.07296711740719483,0.07061333942631758
ceiling_growth_gt25,36,019,92,J,4,1,0.0,0.21575921710502863,0.20879924235970512
ceiling_growth_gt25,36,047,53,J,0,1,0.0,0.23008599225916537,0.22266386347661166
ceiling_growth_gt25,36,070,53,S,3,1,0.0,0.26944264223251546,0.2607509440959827
ceiling_growth_gt25,36,072,21,J,0,1,0.0,0.1555052449249542,0.1504889467015686
ceiling_growth_gt25,36,073,52,J,2,1,0.0,0.23894291579504776,0.23123507980165914
ceiling_growth_gt25,36,036,54,U,4,1,0.0,0.11903030781125039,0.11519062046250036
ceiling_growth_gt25,36,339,51,J,0,1,0.0,0.2376140224721769,0.22994905400533247
ceiling_growth_gt25,36,080,56,R,4,1,0.0,0.0907677091366907,0.0878397185193781
ceiling_growth_gt25,36,020,44,J,3,1,0.0,0.13244580601873623,0.12817336066329313
ceiling_growth_gt25,36,031,56,J,1,1,0.0,0.09477137523214334,0.09171423409562258
ceiling_growth_gt25,36,031,54,Y,0,1,0.0,0.07654343494002419,0.07407429187744276
ceiling_growth_gt25,36,072,54,Z,2,1,1.0,0.29532808112262504,0.3180594333444759
ceiling_growth_gt25,36,3300,56,J,3,1,1.0,0.39122808904221096,0.4108658926214945
ceiling_growth_gt25,36,089,92,Y,2,1,0.0,0.18016708453539565,0.17435524309876999
ceiling_growth_gt25,36,1601,54,S,2,1,0.0,0.30573943977262896,0.2958768771993184
ceiling_growth_gt25,36,097,61,M,1,1,0.0,0.12992733415525617,0.12573612982766727
ceiling_growth_gt25,36,050,51,J,1,1,0.0,0.16604584025729,0.16068952282963547
ceiling_growth_gt25,36,036,23,U,2,1,0.0,0.10301618480731815,0.09969308207159822
ceiling_growth_gt25,36,097,22,S,3,1,0.0,0.2406288477526523,0.23286662685740547
ceiling_growth_gt25,36,024,56,L,4,1,0.0,0.11206728292616226,0.10845220928338284
ceiling_growth_gt25,36,080,54,S,1,1,1.0,0.22870610404263525,0.2535865522993244
ceiling_growth_gt25,36,020,81,J,4,1,0.0,0.20776205357428446,0.20106005184608175
ceiling_growth_gt25,36,097,33,Y,2,1,0.0,0.17008345287712703,0.1645968898810907
ceiling_growth_gt25,36,075,44,U,1,1,0.0,0.2140758586504832,0.2071701857907902
ceiling_growth_gt25,36,014,23,M,1,1,0.0,0.11130795383516444,0.10771737467919139
ceiling_growth_gt25,36,524,42,J,3,1,0.0,0.0988353960876667,0.09564715750419359
ceiling_growth_gt25,36,3302,33,J,0,1,0.0,0.1768491987480791,0.17114438588523784
ceiling_growth_gt25,36,019,72,J,4,1,0.0,0.25584897070763535,0.24759577810416322
ceiling_growth_gt25,36,072,23,U,3,1,1.0,0.25977651354167747,0.28365469052420395
ceiling_growth_gt25,36,075,56,U,2,1,1.0,0.35373742876575875,0.37458460848299235
ceiling_growth_gt25,36,3302,56,J,0,1,0.0,0.1768491987480791,0.17114438588523784
ceiling_growth_gt25,36,075,71,J,4,1,0.0,0.1892720604111224,0.18316651007527976
ceiling_growth_gt25,36,3300,23,U,2,1,1.0,0.520806876712944,0.5362647193996232
ceiling_growth_gt25,36,029,54,J,1,1,0.0,0.20990772403577862,0.20313650713139866
ceiling_growth_gt25,36,069,54,L,3,1,0.0,0.23694945056820424,0.22930591990471377
ceiling_growth_gt25,36,014,56,K,3,1,1.0,0.22112355625928276,0.24624860283156397
ceiling_growth_gt25,36,050,21,Y,0,1,0.0,0.19380106818003354,0.18754942081938727
ceiling_growth_gt25,36,024,54,Z,2,1,0.0,0.13442784203118527,0.1300914600301793
ceiling_growth_gt25,36,014,44,J,2,1,1.0,0.1950310481866545,0.22099778856773017
ceiling_growth_gt25,36,075,56,Y,2,1,0.0,0.2627888013985451,0.2543117432889146
ceiling_growth_gt25,36,036,48,K,3,1,0.0,0.4086003838047248,0.3954197262626369
ceiling_growth_gt25,36,097,33,R,3,1,0.0,0.21529352481206718,0.2083485723987747
ceiling_growth_gt25,36,070,56,Y,3,1,0.0,0.30239230438174364,0.2926377139178164
ceiling_growth_gt25,36,075,11,U,2,1,1.0,0.2343125014993933,0.25901209822521937
ceiling_growth_gt25,36,013,51,S,4,1,0.0,0.19275494068930313,0.18653703937674496
ceiling_growth_gt25,36,015,44,J,2,1,0.0,0.14480822376893965,0.14013699074413513
ceiling_growth_gt25,36,086,52,L,4,1,0.0,0.2640509892251563,0.2555332153791835
ceiling_growth_gt25,36,080,92,J,2,1,0.0,0.12860155550533778,0.12445311823097205
ceiling_growth_gt25,36,019,56,Y,0,1,1.0,0.4769647383034749,0.49383684351949186
ceiling_growth_gt25,36,072,72,J,1,1,1.0,0.2532634786322108,0.27735175351504276
ceiling_growth_gt25,36,050,42,J,3,1,0.0,0.19380106818003354,0.18754942081938727
ceiling_growth_gt25,36,049,56,U,4,1,0.0,0.08207258241477247,0.07942507975623142
ceiling_growth_gt25,36,036,54,Z,3,1,0.0,0.11181634976208371,0.10820937073750037
ceiling_growth_gt25,36,089,49,J,1,1,1.0,0.22368559183498693,0.24872799209837446
ceiling_growth_gt25,36,091,61,M,3,1,0.0,0.1707139744176834,0.16520707201711296
ceiling_growth_gt25,36,581,53,J,4,1,0.0,0.10375436733677475,0.10040745226139493
ceiling_growth_gt25,36,097,51,S,4,1,0.0,0.12824480214230846,0.12410787304094367
ceiling_growth_gt25,36,068,56,L,3,1,0.0,0.14645899358626754,0.1417345099221944
ceiling_growth_gt25,36,019,33,Y,1,1,0.0,0.10785519907810003,0.10437599910783874
ceiling_growth_gt25,36,013,56,Y,0,1,1.0,0.26348607092201465,0.28724458476324
ceiling_growth_gt25,36,097,32,M,2,1,0.0,0.07296711740719483,0.07061333942631758
ceiling_growth_gt25,36,097,42,U,3,1,0.0,0.04368267001419084,0.042273551626636305
ceiling_growth_gt25,36,070,56,Y,2,1,1.0,0.30239230438174364,0.3248957784339454
ceiling_growth_gt25,36,047,44,J,0,1,0.0,0.29388068418325836,0.28440066211283066
ceiling_growth_gt25,36,097,49,V,4,1,0.0,0.18414037807467626,0.17820036587871896
ceiling_growth_gt25,36,072,23,Y,4,1,0.0,0.2120201595766244,0.20518079959028168
ceiling_growth_gt25,36,339,54,J,2,1,0.0,0.2693483109751148,0.26065965578236916
ceiling_growth_gt25,36,029,54,Z,1,1,1.0,0.23614618954025096,0.26078663503895255
ceiling_growth_gt25,36,020,54,L,3,1,1.0,0.21131379324194893,0.23675528378253122
ceiling_growth_gt25,36,3302,54,Z,2,1,0.0,0.2215933635276039,0.21444519051058442
ceiling_growth_gt25,36,014,81,T,1,1,1.0,0.1403299200357736,0.16806121293784543
ceiling_growth_gt25,36,031,61,S,0,1,0.0,0.1380662495826781,0.13361249959614008
ceiling_growth_gt25,36,080,51,J,3,1,0.0,0.16067121809661855,0.15548827557737277
ceiling_growth_gt25,36,071,52,Y,0,1,0.0,0.3117425910186228,0.3016863784051188
ceiling_growth_gt25,36,097,32,U,3,1,0.0,0.08364052922110359,0.08094244763332606
ceiling_growth_gt25,36,072,23,Z,0,1,1.0,0.24427822409275343,0.268656345896213
ceiling_growth_gt25,36,091,56,K,4,1,0.0,0.14651657348364755,0.1417902324035299
ceiling_growth_gt25,36,075,21,J,1,1,0.0,0.22098153151017622,0.21385309500984795
ceiling_growth_gt25,36,091,54,K,2,1,1.0,0.1566783512554188,0.1838822754084698
ceiling_growth_gt25,36,080,54,Y,2,1,0.0,0.10391973310653303,0.10056748365148357
ceiling_growth_gt25,36,069,22,Y,0,1,1.0,0.24576784764206308,0.2700979170729643
ceiling_growth_gt25,36,089,54,U,1,1,1.0,0.2395490227582755,0.2640796994434924
ceiling_growth_gt25,36,014,31,J,4,1,1.0,0.21519051769022854,0.24050695260344696
ceiling_growth_gt25,36,013,81,Z,4,1,0.0,0.12316192212314507,0.1191889568933662
ceiling_growth_gt25,36,071,51,J,2,1,0.0,0.26303048690456565,0.2545456324882893
ceiling_growth_gt25,36,075,81,S,4,1,0.0,0.14686842765412253,0.14213073643947344
ceiling_growth_gt25,36,070,56,Y,1,1,0.0,0.30239230438174364,0.2926377139178164
ceiling_growth_gt25,36,072,61,J,1,1,0.0,0.14398735555705275,0.13934260215198652
ceiling_growth_gt25,36,013,53,J,4,1,1.0,0.28876373820223816,0.3117068434215208
ceiling_growth_gt25,36,019,23,M,3,1,0.0,0.13790741308128057,0.13345878685285217
ceiling_growth_gt25,36,014,92,K,0,1,1.0,0.20694208932251884,0.2325246025701795
ceiling_growth_gt25,36,3301,33,J,0,1,0.0,0.134189912210441,0.1298612053649429
ceiling_growth_gt25,36,014,92,J,4,1,1.0,0.19615009935412675,0.22208074131044522
ceiling_growth_gt25,36,072,53,K,4,1,0.0,0.1795420975361984,0.17375041697051458
ceiling_growth_gt25,36,071,52,B,4,1,0.0,0.3117425910186228,0.3016863784051188
ceiling_growth_gt25,36,019,81,Y,3,1,1.0,0.26967902099227253,0.2932377622505863
ceiling_growth_gt25,36,086,52,J,0,1,1.0,0.2942832848359972,0.31704834016386824
ceiling_growth_gt25,36,012,21,J,2,1,0.0,0.04511951674979885,0.043664048467547276
ceiling_growth_gt25,36,097,42,U,2,1,0.0,0.04368267001419084,0.042273551626636305
ceiling_growth_gt25,36,014,21,J,4,1,0.0,0.0749852952847279,0.07256641479167217
ceiling_growth_gt25,36,072,54,K,1,1,0.0,0.24429491325011743,0.236414432177533
ceiling_growth_gt25,36,080,33,Y,2,1,0.0,0.20369075586728633,0.19712008632318032
ceiling_growth_gt25,36,020,51,Z,3,1,0.0,0.10268575871054836,0.09937331488117583
ceiling_growth_gt25,36,068,56,Y,2,1,1.0,0.17770899358626754,0.2042345099221944
ceiling_growth_gt25,36,020,56,Z,0,1,0.0,0.1956268255999969,0.18931628283870666
ceiling_growth_gt25,36,069,92,J,3,1,0.0,0.16419270292895927,0.1588961641247993
ceiling_growth_gt25,36,069,11,J,1,1,1.0,0.22473957792895927,0.24974797864092832
ceiling_growth_gt25,36,097,48,Y,1,1,1.0,0.25080301023926294,0.2749706550702544
ceiling_growth_gt25,36,036,23,M,2,1,0.0,0.08909507875227515,0.08622104395381466
ceiling_growth_gt25,36,014,33,K,4,1,0.0,0.04830217408447988,0.04674403943659343
ceiling_growth_gt25,36,097,56,K,0,1,1.0,0.34685002919516117,0.3679193830920915
ceiling_growth_gt25,36,3301,56,Z,4,1,1.0,0.187640767970903,0.21384590448797067
ceiling_growth_gt25,36,097,42,K,1,1,1.0,0.0762977534521343,0.10609460011496867
ceiling_growth_gt25,36,097,62,K,3,1,0.0,0.14001571988832412,0.13549908376289432
ceiling_growth_gt25,36,015,48,Y,4,1,0.0,0.19515448086764473,0.18885917503320457
ceiling_growth_gt25,36,015,48,J,2,1,1.0,0.277649937312714,0.3009515522381103
ceiling_growth_gt25,36,069,61,S,2,1,1.0,0.2714794971920149,0.29498015857291765
ceiling_growth_gt25,36,080,61,U,4,1,1.0,0.1874050811094252,0.21361782042847602
ceiling_growth_gt25,36,1601,61,R,3,1,0.0,0.5658076398401037,0.547555780490423
ceiling_growth_gt25,36,097,51,B,1,1,0.0,0.13238173124367325,0.128111352816458
ceiling_growth_gt25,36,069,52,J,2,1,0.0,0.22473957792895927,0.2174899141247993
ceiling_growth_gt25,36,097,62,M,4,1,0.0,0.14001571988832412,0.13549908376289432
ceiling_growth_gt25,36,097,33,L,0,1,0.0,0.4278663372461136,0.41406419733494865
ceiling_growth_gt25,36,097,81,Z,3,1,0.0,0.19934316799459334,0.19291274322057422
ceiling_growth_gt25,36,3300,56,J,1,1,0.0,0.39122808904221096,0.3786078281053655
ceiling_growth_gt25,36,089,48,U,4,1,1.0,0.20578686314366454,0.23140664175193343
ceiling_growth_gt25,36,086,48,J,3,1,0.0,0.21327394267077282,0.20639413806848983
ceiling_growth_gt25,36,075,81,Y,4,1,0.0,0.14686842765412253,0.14213073643947344
ceiling_growth_gt25,36,015,48,Y,1,1,0.0,0.19515448086764473,0.18885917503320457
ceiling_growth_gt25,36,069,61,Z,0,1,0.0,0.2332355775654357,0.22571184925687326
ceiling_growth_gt25,36,069,42,K,0,1,0.0,0.18967592208281547,0.18355734395111173
ceiling_growth_gt25,36,097,71,M,4,1,0.0,0.06800697661530838,0.06581320317610488
ceiling_growth_gt25,36,072,53,J,3,1,1.0,0.1989637885946106,0.22480366638188123
ceiling_growth_gt25,36,097,49,Y,2,1,1.0,0.2083338302787828,0.23387144865688658
ceiling_growth_gt25,36,072,54,K,3,1,1.0,0.24429491325011743,0.26867249669366206
ceiling_growth_gt25,36,339,44,J,3,1,0.0,0.1886750874209252,0.18258879427831473
ceiling_growth_gt25,36,013,42,J,3,1,1.0,0.12659778784163433,0.1547720527499687
ceiling_growth_gt25,36,097,48,U,2,1,0.0,0.26942851658212696,0.2607372741117358
ceiling_growth_gt25,36,070,52,J,0,1,0.0,0.1993200343640352,0.1928903558361631
ceiling_growth_gt25,36,089,32,J,2,1,0.0,0.21164549970718463,0.20481822552308188
ceiling_growth_gt25,36,068,54,U,2,1,1.0,0.08485941303563255,0.1143800771312573
ceiling_growth_gt25,36,339,51,J,2,1,1.0,0.2376140224721769,0.2622071185214615
ceiling_growth_gt25,36,070,62,J,2,1,0.0,0.14685635250436338,0.14211905081067422
ceiling_growth_gt25,36,049,56,J,4,1,0.0,0.07709848651084686,0.07461143855888405
ceiling_growth_gt25,36,047,23,Y,1,1,1.0,0.19946200287587013,0.22528580923471303
ceiling_growth_gt25,36,031,32,J,2,1,0.0,0.09790003593576349,0.09474197026041628
ceiling_growth_gt25,36,047,62,J,4,1,0.0,0.18969889376460647,0.1835795746109095
ceiling_growth_gt25,36,070,51,L,4,1,0.0,0.15462375279895305,0.14963588980543843
ceiling_growth_gt25,36,031,51,Z,3,1,0.0,0.11118452915257056,0.1075979314379715
ceiling_growth_gt25,36,075,61,Y,4,1,0.0,0.1583256001223231,0.15321832269902236
ceiling_growth_gt25,36,075,52,M,4,1,1.0,0.41029042806086274,0.42931331747825424
ceiling_growth_gt25,36,047,33,Z,3,1,1.0,0.10831585805891514,0.1370798626376598
ceiling_growth_gt25,36,3300,54,J,2,1,0.0,0.5007176411620337,0.48456545918906485
ceiling_growth_gt25,36,068,42,J,3,1,0.0,0.10020802728816311,0.09697551027886753
ceiling_growth_gt25,36,089,54,Y,0,1,0.0,0.2533947931031907,0.2452207675192168
ceiling_growth_gt25,36,9553,23,J,1,1,0.0,0.12494966739385083,0.12091903296179113
ceiling_growth_gt25,36,339,54,J,1,1,1.0,0.2693483109751148,0.29291772029849816
ceiling_growth_gt25,36,019,92,J,1,1,0.0,0.21575921710502863,0.20879924235970512
ceiling_growth_gt25,36,020,54,Y,1,1,0.0,0.1790557287258199,0.1732797374765999
ceiling_growth_gt25,36,097,33,B,0,1,0.0,0.059848440794339104,0.05791784593000558
ceiling_growth_gt25,36,091,61,K,3,1,0.0,0.17622087681825385,0.1705363324047618
ceiling_growth_gt25,36,070,56,S,4,1,0.0,0.25299038047717953,0.24482940046178664
ceiling_growth_gt25,36,080,54,Y,1,1,0.0,0.10391973310653303,0.10056748365148357
ceiling_growth_gt25,36,097,22,U,4,1,0.0,0.2406288477526523,0.23286662685740547
ceiling_growth_gt25,36,072,11,U,4,1,0.0,0.1907634786322108,0.18460981803117174
ceiling_growth_gt25,36,070,53,Y,4,1,0.0,0.26102255966274934,0.2526024770929832
ceiling_growth_gt25,36,015,45,J,1,1,0.0,0.12104785399134221,0.11714308450775053
ceiling_growth_gt25,36,047,23,M,0,1,0.0,0.1619788152859992,0.1567536922122573
ceiling_growth_gt25,36,097,51,Z,0,1,0.0,0.13238173124367325,0.128111352816458
ceiling_growth_gt25,36,047,62,J,3,1,0.0,0.18969889376460647,0.1835795746109095
ceiling_growth_gt25,36,047,31,J,3,1,0.0,0.060190873729999615,0.05824923264193511
ceiling_growth_gt25,36,485,54,S,4,1,1.0,0.2627196105285583,0.28650284889860483
ceiling_growth_gt25,36,097,23,M,4,1,0.0,0.06907821482841699,0.06684988531782289
ceiling_growth_gt25,36,024,61,J,0,1,0.0,0.1499931659910997,0.14515467676558033
ceiling_growth_gt25,36,072,92,U,2,1,0.0,0.21520152920814759,0.20825954439498154
ceiling_growth_gt25,36,075,32,S,3,1,0.0,0.16013544840839034,0.15496978878231324
ceiling_growth_gt25,36,1100,51,J,4,1,0.0,0.13825627318651496,0.1337963934063048
ceiling_growth_gt25,36,091,54,Z,3,1,1.0,0.15178215277868695,0.17914401881808414
ceiling_growth_gt25,36,3300,42,J,3,1,0.0,0.352359587075155,0.3409931487824081
ceiling_growth_gt25,36,013,49,Z,2,1,1.0,0.22372948895805253,0.24877047318521214
ceiling_growth_gt25,36,075,56,U,0,1,1.0,0.35373742876575875,0.37458460848299235
ceiling_growth_gt25,36,073,81,J,3,1,1.0,0.3024184621009791,0.32492109235578626
ceiling_growth_gt25,36,013,54,Y,0,1,1.0,0.15595264799100136,0.1831799819267755
ceiling_growth_gt25,36,097,45,J,3,1,0.0,0.0749115857735517,0.07249508300666294
ceiling_growth_gt25,36,047,56,Z,1,1,0.0,0.3202106838538999,0.30988130695538696
ceiling_growth_gt25,36,086,54,U,4,1,0.0,0.17056914705892035,0.16506691650863262
ceiling_growth_gt25,36,097,22,Z,4,1,0.0,0.2406288477526523,0.23286662685740547
ceiling_growth_gt25,36,089,56,Y,0,1,0.0,0.2628776955949234,0.25439776993057106
ceiling_growth_gt25,36,069,22,J,1,1,0.0,0.2268106125501041,0.2194941411775201
ceiling_growth_gt25,36,1602,51,J,4,1,0.0,0.08811866948443473,0.08527613175913037
ceiling_growth_gt25,36,070,23,B,0,1,0.0,0.09270461658135946,0.08971414507873497
ceiling_growth_gt25,36,036,45,J,1,1,0.0,0.13705914382263906,0.13263788111868297
ceiling_growth_gt25,36,027,51,J,4,1,0.0,0.19260567831753503,0.1863925919201952
ceiling_growth_gt25,36,083,54,Z,4,1,0.0,0.18220209566644613,0.176324608709464
ceiling_growth_gt25,36,1601,48,J,4,1,1.0,0.41836645834748015,0.4371288306588518
