projectid,txturl,http_status,text_bytes,text_sha256,status,cached
P035733,http://documents.worldbank.org/curated/en/109751468770934962/text/multi0page.txt,200,94638,0509037825dcd837a15815f7254a88f7513de80ab22f0e55cbc753290334615f,ok,True
P035737,http://documents.worldbank.org/curated/en/622541468771079848/text/multi0page.txt,200,137171,b00945d1268b3911010d02d84cebf3c59122886bf7ccba82587c07eebf3a0185,ok,True
P035740,http://documents.worldbank.org/curated/en/310721468780010210/text/272530PE.txt,200,449492,ecc403d68d582995b8c27799f9f37efe261cd450597b1c918d38d89c5c0f974d,ok,True
P035741,http://documents.worldbank.org/curated/en/561721468743787027/text/multi-page.txt,200,200251,89caef00b8667c5de94c844bb8b2ac9e1205adf9918301d76350097493ce7102,ok,True
P035751,http://documents.worldbank.org/curated/en/433201468774564355/text/266440MX.txt,200,261619,a32c61076542f3d5afc46033ed885c31341c94fb9750a585c621129bdb9cca28,ok,True
P035752,http://documents.worldbank.org/curated/en/480871468774622429/text/271740MX.txt,200,209427,cf2fd01fb31361892c574c1383ea65e34b1c9831d6709fb6479a9fb1fc270753,ok,True
P035753,http://documents.worldbank.org/curated/en/428541468775815116/text/multi0page.txt,200,251556,9bdc7348b51551c0d9c310ba8a2c82b12496fe3f37af0617027d10f936e3ea9b,ok,True
P035770,http://documents.worldbank.org/curated/en/122111468768674538/text/multi0page.txt,200,197706,15e8453c603714e446354e88c535d5657de6e35aecd7c0026d30689065011145,ok,True
P035775,http://documents.worldbank.org/curated/en/703211468746353081/text/multi-page.txt,200,142606,3e984268b07ff1a59c5b6ada53e558772ba666bb0b949b7d1ac4670f534d14fb,ok,True
P008284,http://documents.worldbank.org/curated/en/705381468741625903/text/multi-page.txt,200,82,5809412e9a898fcb55d17281fa343724a7a303c1ed9df36d43656cec9c1707fa,too_short,False
P035777,http://documents.worldbank.org/curated/en/286051468779357257/text/259201UA1Rural1tre0Dev1r20031011611.txt,200,285171,cce9e2cc5d984af3131e0d58945207b5eca50ac8b507eb1b1097c926f22af6ee,ok,True
P035776,http://documents.worldbank.org/curated/en/386651468757207053/text/multi-page.txt,200,352619,374ed906600a5efa63e23aa83769bd2e84e527ed3f26ab3c772d10efdf092c3f,ok,True
P035781,http://documents.worldbank.org/curated/en/350151468774544101/text/multi-page.txt,200,181931,b5a185da820ba0ee257e7358580f74f77da0dc491ec4ed325755d07db2110c4a,ok,True
P035780,http://documents.worldbank.org/curated/en/968301468757200405/text/multi-page.txt,200,267721,2de6e67ae2adc96f19e590e6b3b32b0ba2c166e5dc91d051d861225a3ee3a24b,ok,True
P035786,http://documents.worldbank.org/curated/en/543201468779356487/text/multi0page.txt,200,336838,b85d0548a291535468d2adfc96d5e9d6b5868cbf05ff82a01b77488bfe9e8f3a,ok,True
P035802,http://documents.worldbank.org/curated/en/274291468757200745/text/multi-page.txt,200,251824,d9e53144ef0f1ab3ad46f7a2cc98ea6d3dd92b6e6e74d49e91ee698b66fd1c06,ok,True
P035805,http://documents.worldbank.org/curated/en/503111468740424539/text/multi-page.txt,200,164997,bcf077c8bfbf4690e6e86ff26a1700c459da71bc90c7d3d41ece3412e24ecc40,ok,True
P035807,http://documents.worldbank.org/curated/en/202811468772215633/text/multi0page.txt,200,163639,2c97146c7a1667ea6f27c9f1d0bcd67fdfd20427870a619de5ae86d1fbfdb9c0,ok,True
P035813,http://documents.worldbank.org/curated/en/741811468742153103/text/multi-page.txt,200,408653,9bbf12faff1add69b14e0cae19cc94c375003b8c2d522db5d75b7ae510a2b4b4,ok,True
P035823,http://documents.worldbank.org/curated/en/874021468774971447/text/multi0page.txt,200,374914,a043a1bbfdee952c9918c117f17365d5f294ec0aadc8e641b738deca913d95b4,ok,True
P035827,http://documents.worldbank.org/curated/en/205461468752711385/text/multi0page.txt,200,157429,472f2cfd75dda07d6fd112cc22806af471b898041ed8e209411cf1270cfcdf37,ok,True
P035824,http://documents.worldbank.org/curated/en/105961468772766058/text/multi-page.txt,200,436672,c3db7af9a832806b3246bc35a38864049039f74e73b538042f8c941ab7f415d4,ok,True
P035828,http://documents.worldbank.org/curated/en/247891468759866832/text/multi-page.txt,200,200944,bb2ae0abaa9b34b94c5c649749185bbcf173d429d588e17d8deabd557b219f70,ok,True
P035917,http://documents.worldbank.org/curated/en/994641468278962596/text/multi0page.txt,200,248289,314b3cfdabeaed95fc6042fa0efa850c84182578afb6f438eb7f4f1d5cb9f8e8,ok,True
P035997,http://documents.worldbank.org/curated/en/867791468752361147/text/multi0page.txt,200,277693,7cdf68cf9c24d790d5f9d1d728658237009088387b8eb84f900b19716754c1f1,ok,True
P036037,http://documents.worldbank.org/curated/en/683871468767433172/text/multi-page.txt,200,225677,f809a0dce242cbb63bb46e06398a4f56445e1a6e931e9354ec81e7ccf5a9d326,ok,True
P036038,http://documents.worldbank.org/curated/en/799861468776981137/text/multi0page.txt,200,124909,1211b132665e3bb6c337336c78ba815b6c8d9f77e222db28d66c1de986ce1118,ok,True
P036047,http://documents.worldbank.org/curated/en/106191468774925756/text/multi-page.txt,200,140556,c7836c555d3a90ee908b4c8daead7dc55514be528938c72bcb3fb57c523278eb,ok,True
P036048,http://documents.worldbank.org/curated/en/198261468752343411/text/multi-page.txt,200,339023,231e35f3e1546d55000bcd5e1e54ddfc7ae2d6288db7cbb8a77a48be02719087,ok,True
P036049,http://documents.worldbank.org/curated/en/598591468752384772/text/multi0page.txt,200,237178,b1ace7c65f28ca2d8545a86fdc7bfa4ba87628d1cd320ca54d991216435a030a,ok,True
P036953,http://documents.worldbank.org/curated/en/303301468769240122/text/multi-page.txt,200,215661,4b48690c29708e8a141faf7749745dcbb888c4e6fcda69720499a46f854fc071,ok,True
P036956,http://documents.worldbank.org/curated/en/964411468752384422/text/multi0page.txt,200,240887,9fe3c2ae83eb328e6a860b4a58ab52e66dbeada14f25917879da6eaaa24ca98b,ok,True
P036977,http://documents.worldbank.org/curated/en/261571468774253536/text/multi0page.txt,200,240876,a915dc622b5c860becda23725e641d971191225e7dec622d3eec6383c39ea5a1,ok,True
P037095,http://documents.worldbank.org/curated/en/716891468756333078/text/multi-page.txt,200,250180,8875062427946f7726ad5585ee63b40821c69cbcf28af3a2a740318bc67e74b5,ok,True
P037294,http://documents.worldbank.org/curated/en/146261468768701847/text/multi-page.txt,200,155337,9765a9b19baf6b720afa3241a95f677be029ff8a5f79c0e3c98efcefd5d6e568,ok,True
P037339,http://documents.worldbank.org/curated/en/731691468763220932/text/multi-page.txt,200,292681,beddd29de9e752caa32f3fdd5225b3853fd25e223451e74e32b2c28e0f6dac30,ok,True
P037580,http://documents.worldbank.org/curated/en/629261468769752798/text/multi-page.txt,200,161718,62fcc4e98d7c5afb531c7a860639f7e3fc0070d158c7356f6911cc11c59515a4,ok,True
P037588,http://documents.worldbank.org/curated/en/885541468770515567/text/multi0page.txt,200,225761,4a58012e7cba79c260923e0f5b2b17aa49e437c89607f02381278c800605d79f,ok,True
P037835,http://documents.worldbank.org/curated/en/792911468775507792/text/multi-page.txt,200,374747,d7b2e8cd5e66ad3420ba93829af309317e0cb2f51c628898bb4ec58158f09c88,ok,True
P037857,http://documents.worldbank.org/curated/en/275371468743409024/text/multi0page.txt,200,325553,40266130a824ff3fe78edac45415e889b083e43d92a4099cc677ec9b1e951dfa,ok,True
P038021,http://documents.worldbank.org/curated/en/741511468752769970/text/multi-page.txt,200,243080,df6d57d0639c8f4410bc55fd1e22816e070384bd35a92e878311ac83063407a0,ok,True
P038090,http://documents.worldbank.org/curated/en/999501468760762244/text/multi0page.txt,200,198943,d1ff2fb6dba3e1fcf00e8df051f25ae938cb0fa52cbef9beb91cd250dbda4d04,ok,True
P038334,http://documents.worldbank.org/curated/en/290151468752402493/text/multi-page.txt,200,393340,12e93cf455435e2142414da03bc716be9b4bc40fb2bdf70e92574f6b64f12b5e,ok,True
P038551,http://documents.worldbank.org/curated/en/767181468763190714/text/multi0page.txt,200,367543,43b42cfd4c119788891d89b9a616bb711d95ce0e7a0ddca196413adde059b328,ok,True
P038687,http://documents.worldbank.org/curated/en/610581468757188510/text/multi-page.txt,200,200514,64f8f01097a0958abdbd1ee7e3a09ba9da9145585dcb83342280429aa2594778,ok,True
P038895,http://documents.worldbank.org/curated/en/387971468743396129/text/multi-page.txt,200,345882,8b4197fae044bd13da89f296d59856a59ad559ea338869b8595c8deef2240df2,ok,True
P038947,http://documents.worldbank.org/curated/en/100271468743713169/text/multi-page.txt,200,186885,c539f2b9132a929da3ca46c506f5f4226c4ffc548e9f30ec0a80963dd57b9a03,ok,True
P039015,http://documents.worldbank.org/curated/en/608891468779948149/text/multi0page.txt,200,148354,c23b46cf6d6cd38b6d8b709698fc3a6ea3260100e46525f762e1b6389838d766,ok,True
P039019,http://documents.worldbank.org/curated/en/373621468763225917/text/multi-page.txt,200,381072,d809be2ef471f80a25e2c1a4d49735b8db005d3e690ff2cef5cd263e29433d06,ok,True
P039022,http://documents.worldbank.org/curated/en/129491468780927187/text/multi-page.txt,200,158672,0b3cfc6a729eebb737d0083d5d41bb38b7fceb81df9639f44997c2cd678a372f,ok,True
P039082,http://documents.worldbank.org/curated/en/353791468770418633/text/multi-page.txt,200,292115,d3bfcc7cddfe484b22fb7b5a82783a301f988e041a4411d600fbd7639b01ff4a,ok,True
P039084,http://documents.worldbank.org/curated/en/568901468770929573/text/multi0page.txt,200,186245,c66e2598dc96ac74b74ff7bebf03e169153d1692de752ee1f1fd58e647fa45ee,ok,True
P039086,http://documents.worldbank.org/curated/en/527241468776379830/text/multi-page.txt,200,198936,71e66075c79b10c62ea5ba32e46a54d06cac2f5f6f0600a4ebf7846bcfbdb01c,ok,True
P039161,http://documents.worldbank.org/curated/en/747261468770684181/text/multi-page.txt,200,158207,f32a9192cc7cafd81cdf161496b03250211bc30e09b090779da4a2d3bca76ffe,ok,True
P035626,http://documents.worldbank.org/curated/en/789241468749088708/text/multi-page.txt,200,61,63b0c4157e356aa469d1ab36ae04eb20947b465b2a51b14cdb8c932eaf7c1d89,too_short,False
P039171,http://documents.worldbank.org/curated/en/244851468782359416/text/multi-page.txt,200,129620,a6668369cad5400cfd7c3694e8aaf7dd99bf67bfec87b81de19e251e2d0187be,ok,True
P039199,http://documents.worldbank.org/curated/en/252311468770138440/text/multi-page.txt,200,208619,0687c2907ff20312e238ddfb315fffb3e52b5429d621cda23f50d6ac5e949b2b,ok,True
P039200,http://documents.worldbank.org/curated/en/507461468769769798/text/multi-page.txt,200,233488,ca93ec7cc0831a748e4dddf4560ca9102b0b2dfeefbf4c95df40bf1a9537fa3a,ok,True
P039203,http://documents.worldbank.org/curated/en/773951468781742084/text/multi-page.txt,200,131393,63ff79331ad8ba4b8a03a2fd7b43a161ba5e1ce2844d36de6337df2338a7bb1a,ok,True
P039251,http://documents.worldbank.org/curated/en/711001468758987797/text/multi-page.txt,200,90695,0d11c15814d606f9a1d5c9325fa92da1cca13562f4104438acfb4829655d217a,ok,True
P039292,http://documents.worldbank.org/curated/en/663571468768616264/text/multi0page.txt,200,108009,cf75edd3c8fde8b4fed2bb8266931b12dd1a26a411934271e1dbf349e1e058d4,ok,True
P039437,http://documents.worldbank.org/curated/en/260511468746684165/text/multi0page.txt,200,217419,2bf07d5328fad57fca3ddf926591d62337c28ed2262b785a66e81d5f9b72c756,ok,True
P039644,http://documents.worldbank.org/curated/en/202121468752344435/text/multi-page.txt,200,242036,6317850a930198e1e13b9f2e7b8ef0fdb9b1675e05ad57b920150665a6a9f504,ok,True
P039749,http://documents.worldbank.org/curated/en/466121468773744158/text/multi-page.txt,200,176090,af9111ce27960c15d69bc300e04cdcd17455b49fd8049a4346a45b764c10a850,ok,True
P039882,http://documents.worldbank.org/curated/en/259061468743355428/text/multi-page.txt,200,142872,8e870e95b2b05e8546661a065b0c2e8573a4eca29e4208008d714154c4bdd484,ok,True
P039929,http://documents.worldbank.org/curated/en/566501468771082073/text/multi-page.txt,200,141609,cf99c1bdb06b18a3d662e5e0ebb3b73e6069ac43d93dfc875442911d0a4fa2a9,ok,True
P039983,http://documents.worldbank.org/curated/en/833321468757773168/text/multi-page.txt,200,144933,b0b2715532765f757e14893f3a7b758d855cdfe5527a74c25926bce0e9e91e1d,ok,True
P040061,http://documents.worldbank.org/curated/en/257861468771714956/text/multi-page.txt,200,190371,1655818e01cd34915cfc9d836f5a2c5e7b30f3a05e7e8420b38df0f0a8c0747f,ok,True
P040085,http://documents.worldbank.org/curated/en/864121468768630769/text/multi0page.txt,200,312779,8c76cbc29267916f04bddb3f448541adc9b087b0b1f2bd4dd8ab05e6e36daa97,ok,True
P040086,http://documents.worldbank.org/curated/en/144631468746757346/text/multi0page.txt,200,296396,bdf6a5f429370c6436d485fa0fa51780f43ce0dfcb4567011aec7c85cb00bc5a,ok,True
P040106,http://documents.worldbank.org/curated/en/209791468751789138/text/multi0page.txt,200,233682,21a1aee43d0bc3b5f10e07872cea0fcb5ac89693b61af76da8fa5336f9e9e97d,ok,True
P040108,http://documents.worldbank.org/curated/en/168951468760229089/text/multi-page.txt,200,129422,33e3b7e691449183b880cad2726d74c33ecc3d234cb241a9f26580a08412ea21,ok,True
P040109,http://documents.worldbank.org/curated/en/450041468770457585/text/multi0page.txt,200,218328,5c2cbb580013f30cc8719544b1a0058a56c619fae02ff9acab32e943e960578d,ok,True
P040110,http://documents.worldbank.org/curated/en/399481468743363497/text/multi-page.txt,200,149884,5693e8f182abdc5587be4683b9f399a04caaf1ee366cda2a81f1b4daad7c5472,ok,True
P040139,http://documents.worldbank.org/curated/en/873151468746728189/text/multi-page.txt,200,126214,d1a67d9cc07200785038dcddfdf9ccb200e12e1c4c8a7a7947333e93cb85aa97,ok,True
P040150,http://documents.worldbank.org/curated/en/971601468743930018/text/multi-page.txt,200,172027,c59bab58b815dbadb992b8f7b64c49052e9b2251abab67430c4dfdb4742361db,ok,True
P040174,http://documents.worldbank.org/curated/en/280721468779128231/text/multi-page.txt,200,369401,f873324def91a49527f0624ca7979634cb3c4db813ef2d7d7f79998621a4d07c,ok,True
P040177,http://documents.worldbank.org/curated/en/436401468771553325/text/267800PAD1P04017701public1.txt,200,141827,fb8f1fecf8a03e1bddaf5b64f1860c9a128d1b57871c052701bd8d07d87c419b,ok,True
P040179,http://documents.worldbank.org/curated/en/954551468757803327/text/multi0page.txt,200,193968,6137ea29420b803f2240b7404cac4c3db077cd4b2a7635d68118aa48f9c8b52a,ok,True
P040195,http://documents.worldbank.org/curated/en/873971468771707250/text/multi-page.txt,200,195264,707880b91d2966416491d61125603a9e8d5fee5e7ce5e82c88cbf2215b768389,ok,True
P040196,http://documents.worldbank.org/curated/en/558101468752104347/text/multi-page.txt,200,213959,945a2d8ea016dd0bdbdd01d107d147ee9504673b4859ac4745efa159871b9b42,ok,True
P040197,http://documents.worldbank.org/curated/en/820821468760231572/text/multi-page.txt,200,234015,8a4bba8e7e1bd0aa5f16fe2481505d51d1b121d252f85734988706ef8cfcc92f,ok,True
P040198,http://documents.worldbank.org/curated/en/377121468774872676/text/multi0page.txt,200,160443,ae5074e72c837d1ab125f07f14ba2da58ef391eacdf608ff3b14a50a359e2962,ok,True
P040199,http://documents.worldbank.org/curated/en/419061468761379650/text/multi0page.txt,200,260915,8e3f513240ec21ea342353386e18afb58e866348542f6a1f12207717ff4a2cb3,ok,True
P040503,http://documents.worldbank.org/curated/en/162801468762310492/text/multi-page.txt,200,135199,ec7143d53d0f138c8c1fdcb3d7220757ead03a3cfc994e70e145d2ee780f1f78,ok,True
P040506,http://documents.worldbank.org/curated/en/688721468762309757/text/multi-page.txt,200,351443,f80eb75c8b70c6900d3fc9c71fab74cec0727f74335b9583416918e161468500,ok,True
P040528,http://documents.worldbank.org/curated/en/980191468756283582/text/multi0page.txt,200,311589,f5f1f6639d43f132d8f5c5f9d5f41c6c488ac1f0f82467095ce17c17094460a4,ok,True
P040551,http://documents.worldbank.org/curated/en/793391468765310666/text/multi0page.txt,200,149340,ed1eae87c4fc8b92f5d0c66a614d96a0b44cddd4a5347eca5b42bd0ecdf03882,ok,True
P040555,http://documents.worldbank.org/curated/en/991441468770695872/text/multi0page.txt,200,350755,0e36b9fc45291ca06f1bd46b184c1af7dfacc7efbd717f1d26bf41d17045de8d,ok,True
P040556,http://documents.worldbank.org/curated/en/942411468749732039/text/multi-page.txt,200,173690,c6a0dbb7914b37aa71f560260221a1caf8ddecbc3faa4d3121782117b063788b,ok,True
P040558,http://documents.worldbank.org/curated/en/276431468774294399/text/242020rev.txt,200,285818,d017c4a3bf622d8651e5315ea1e226b1d93c4195e86f2d1b0258222f1c6aeaa7,ok,True
P040566,http://documents.worldbank.org/curated/en/225371468773759337/text/multi-page.txt,200,162827,2c74826c85a41e83f42fa13559228844de187aa9fefeade7108e04c359218d75,ok,True
P040578,http://documents.worldbank.org/curated/en/153141468771376086/text/multi0page.txt,200,398075,670ab05c16f89ae4c2bed16b595f52c17196fad5241e4e93b181ce87eb580676,ok,True
P040599,https://documents.worldbank.org/curated/en/854031468743975422/text/IBArchive-7838b510-0a9d-4e10-b876-a86a802a7006.txt,200,298581,eb196117c2672b5e7e96f37e150398454ad98cf467e7774059cbe2c058bfca4b,ok,True
P040610,http://documents.worldbank.org/curated/en/661181468771673975/text/multi0page.txt,200,265606,2fa81049497eb8a368537643e13fe241635ee08158e67a0ed970034679dcd058,ok,True
P040612,http://documents.worldbank.org/curated/en/273221468779978360/text/multi-page.txt,200,234367,c799068a5fa11e3a71c9bedbdbf7fee3b0437ffaf3c3e4967e829832bb95d4cc,ok,True
P040613,http://documents.worldbank.org/curated/en/591851468775534240/text/296510NP.txt,200,353848,a8b33629fc7dcec18073bc5b3d62c732671e6cf92f9c03fcbfe3708b981fc403,ok,True
P040650,http://documents.worldbank.org/curated/en/273491468760234690/text/multi-page.txt,200,358346,04ca5e0e749516f2320b9855639a6b3a182d1e32943428a102922e13b25efd3f,ok,True
P040652,http://documents.worldbank.org/curated/en/122341468776969402/text/multi-page.txt,200,255009,3eaa5d6c8d74f291562b9b713ad9b8ab3885e55bf3cab885134cd77dddfb449a,ok,True
P040102,http://documents.worldbank.org/curated/en/892101468746392337/text/multi0page.txt,200,35,c9a3ca9431cdf29981d29dfe0509d28339bfad67ea520b11487dc9a2600b4145,too_short,False
P040659,http://documents.worldbank.org/curated/en/848471468770983289/text/multi-page.txt,200,89462,62cd1b1050bc10b498b6343be77bdb29ab4f9d038a31e755c73a17ec654ec4ca,ok,True
P040712,http://documents.worldbank.org/curated/en/492541468206346512/text/28924.txt,200,512892,13fa09640816012a45f5b50909797f33500928e5f9b0f76bb24a81da6eceaa14,ok,True
P040713,http://documents.worldbank.org/curated/en/892661468743384296/text/multi0page.txt,200,165018,4eac0ccf7cc5dc102a33a28b7ff5a20cc214fa025544ca1863d9c0977dae3efc,ok,True
P040716,http://documents.worldbank.org/curated/en/622281468742839155/text/multi0page.txt,200,204967,4f169e297c7a03f77b2ba30262f324a64eff3bb61867239273005f28df2169e8,ok,True
P040795,http://documents.worldbank.org/curated/en/923881468760158043/text/multi0page.txt,200,280380,9ba2c914f19b4c83c4df3762f7cd3ede6d3b7b60ca4192c723a407cf94099af8,ok,True
P040858,http://documents.worldbank.org/curated/en/960861468744289085/text/multi-page.txt,200,314735,eff605ee4820dbdcf20aed2d91b5577354530d4519c83f26a0a1eb3ec0befc61,ok,True
P040907,http://documents.worldbank.org/curated/en/244541468756954277/text/multi0page.txt,200,224727,1d2d80deae20553ab50236acaf58ba988f064b86c8d14fb954f9f47947a68411,ok,True
