variant,label,horizon,key,group,n_train,resid_train,n_test,resid_test,y_test,p_test
shape_office,schedule_slip_gt365,24,recipient_uei,DLHBUYNTJP71,7,0.0539698313144718,5,-0.1464168499154486,0.0,0.1464168499154486
shape_office,schedule_slip_gt365,24,recipient_uei,DLWBSLWAJWR1,10,-0.06814223389746407,3,0.18176969998142986,0.3333333333333333,0.15156363335190345
shape_office,schedule_slip_gt365,24,recipient_uei,DM3EW67JLQM1,9,0.2243895891966471,4,-0.049657474342742106,0.0,0.049657474342742106
shape_office,schedule_slip_gt365,24,recipient_uei,DMFWBVTL9324,5,-0.03177358891682029,11,0.0449944112522595,0.09090909090909091,0.0459146796568314
shape_office,schedule_slip_gt365,24,recipient_uei,DMG2MMNMUK46,51,0.007549181310766315,3,-0.08015058251984918,0.0,0.08015058251984918
shape_office,schedule_slip_gt365,24,recipient_uei,DMHDNDCPWUD1,14,0.15834394057796505,6,-0.06475349949424672,0.16666666666666666,0.2314201661609134
shape_office,schedule_slip_gt365,24,recipient_uei,DMHSJF9K3XP9,18,0.01145787178414501,7,0.03098999282797207,0.14285714285714285,0.1118671500291708
shape_office,schedule_slip_gt365,24,recipient_uei,DMKEXJ8NQ4C5,51,-0.024849008676437256,37,-0.03723083750467092,0.16216216216216217,0.19939299966683308
shape_office,schedule_slip_gt365,24,recipient_uei,DMT8JL111XK3,24,-0.04904900658827736,7,0.08766283759080785,0.14285714285714285,0.055194305266335
shape_office,schedule_slip_gt365,24,recipient_uei,DMZ8ZKLXAN65,16,-0.047251027440819215,8,-0.06566655443180756,0.0,0.06566655443180756
shape_office,schedule_slip_gt365,24,recipient_uei,DN6TFNNHU3B3,12,0.12613179248800868,12,0.018824706286959897,0.16666666666666666,0.1478419603797068
shape_office,schedule_slip_gt365,24,recipient_uei,DN9VH9YLYSG3,5,0.1283932899117092,8,0.5024128281852992,0.625,0.12258717181470083
shape_office,schedule_slip_gt365,24,recipient_uei,DNCTG2FNGBX8,44,-0.0010218033927028468,10,-0.001381634029135006,0.0,0.001381634029135006
shape_office,schedule_slip_gt365,24,recipient_uei,DNTFLGBMC6M4,8,-0.025375656704678236,3,0.510124899438202,0.6666666666666666,0.1565417672284646
shape_office,schedule_slip_gt365,24,recipient_uei,DP31KANLHAT1,6,-0.017871344063977234,3,0.5608713689384147,0.6666666666666666,0.10579529772825198
shape_office,schedule_slip_gt365,24,recipient_uei,DP3FAQE2UGT3,12,0.055852838660789605,4,-0.28347666583033465,0.0,0.28347666583033465
shape_office,schedule_slip_gt365,24,recipient_uei,DP5SRT1HDFA3,9,-0.04772292895534345,5,-0.10046932768252574,0.0,0.10046932768252574
shape_office,schedule_slip_gt365,24,recipient_uei,DPWAUL2H7JM9,5,0.05620128908331756,3,-0.12382774020281075,0.0,0.12382774020281075
shape_office,schedule_slip_gt365,24,recipient_uei,DQNLKMRXG8N5,62,-0.037543332057262464,3,0.5264493787897092,0.6666666666666666,0.14021728787695745
shape_office,schedule_slip_gt365,24,recipient_uei,DRHWW9QLHMM5,5,-0.14288526777459115,4,-0.11264971229097154,0.0,0.11264971229097154
shape_office,schedule_slip_gt365,24,recipient_uei,DRLTAXYFZBK8,24,0.16939946538620798,9,0.012869083477322874,0.1111111111111111,0.09824202763378824
shape_office,schedule_slip_gt365,24,recipient_uei,DRYZNRMCBKL6,7,0.026795811880241455,7,0.053793426967142635,0.14285714285714285,0.08906371589000021
shape_office,schedule_slip_gt365,24,recipient_uei,DSDXMUZAP1L5,72,-0.0015195060554050901,49,-0.001656905726843031,0.0,0.001656905726843031
shape_office,schedule_slip_gt365,24,recipient_uei,DSLZLPNTLGJ9,7,-0.04224031293765205,20,0.09583859009465487,0.4,0.3041614099053451
shape_office,schedule_slip_gt365,24,recipient_uei,DSUSFJFR9A33,63,0.031256371219531606,28,-0.01778459245814732,0.0,0.01778459245814732
shape_office,schedule_slip_gt365,24,recipient_uei,DT8KJHZXVJH5,27,-0.14604189797706907,11,0.04525388090585775,0.2727272727272727,0.22747339182141496
shape_office,schedule_slip_gt365,24,recipient_uei,DTP4G6KAPP44,18,0.00404279800177398,4,-0.12616374263171715,0.0,0.12616374263171715
shape_office,schedule_slip_gt365,24,recipient_uei,DUD5VV6N1AD6,14,-0.11190112071594178,4,0.20837070244672296,0.5,0.29162929755327704
shape_office,schedule_slip_gt365,24,recipient_uei,DUE3E75K1MJ3,13,-0.030720533000254794,9,0.05656564681144438,0.2222222222222222,0.16565657541077783
shape_office,schedule_slip_gt365,24,recipient_uei,DUKFNLWJTMU6,22,0.08946506718023199,3,-0.20908170088241781,0.3333333333333333,0.5424150342157511
shape_office,schedule_slip_gt365,24,recipient_uei,DVYZAD8GXL45,11,-0.10907421174095183,3,-0.04257418706199886,0.0,0.04257418706199886
shape_office,schedule_slip_gt365,24,recipient_uei,DX7AU4JMLPC7,314,-0.0009560879539324033,104,-0.0010487176345607618,0.0,0.0010487176345607618
shape_office,schedule_slip_gt365,24,recipient_uei,DX8KTH7JHYC6,26,0.018276889138298738,12,0.05362191515867506,0.16666666666666666,0.1130447515079916
shape_office,schedule_slip_gt365,24,recipient_uei,DY4KK2WP5RW5,97,-0.02565924048106648,15,-0.010772253734837823,0.06666666666666667,0.07743892040150449
shape_office,schedule_slip_gt365,24,recipient_uei,DZ2UAL6LK186,7,0.011330308899890737,3,0.2043488277787068,0.6666666666666666,0.46231783888795985
shape_office,schedule_slip_gt365,24,recipient_uei,DZ4YCZ3QSPR5,6,-0.17702425311456146,5,-0.06354946892734042,0.0,0.06354946892734042
shape_office,schedule_slip_gt365,24,recipient_uei,DZZFRQ8FLMP2,9,-0.04471443278118123,5,-0.09949950770093938,0.0,0.09949950770093938
shape_office,schedule_slip_gt365,24,recipient_uei,E11VKLMGHB65,6,-0.27616868771022457,5,-0.1656752778791238,0.0,0.1656752778791238
shape_office,schedule_slip_gt365,24,recipient_uei,E22JTV1XQEB1,19,-0.0973381276196326,5,-0.07813070338553248,0.0,0.07813070338553248
shape_office,schedule_slip_gt365,24,recipient_uei,E2A1CY1RXMA4,6,-0.0951312931238021,4,-0.06679209366015423,0.0,0.06679209366015423
shape_office,schedule_slip_gt365,24,recipient_uei,E2FATM25ZSE1,12,-0.1803750864873976,15,0.10793932578484032,0.26666666666666666,0.15872734088182633
shape_office,schedule_slip_gt365,24,recipient_uei,E2NYLCDML6V1,43,0.009568729004071512,12,0.16901029205524767,0.4166666666666667,0.24765637461141898
shape_office,schedule_slip_gt365,24,recipient_uei,E2ZPSCH67RB9,29,-0.0010580987974008226,9,-0.001038144315716448,0.0,0.001038144315716448
shape_office,schedule_slip_gt365,24,recipient_uei,E3MLMKJLNP96,12,-0.10190827195886965,5,0.12699839208839434,0.2,0.07300160791160566
shape_office,schedule_slip_gt365,24,recipient_uei,E3PWNKEQMR67,6,-0.10133777536769577,3,0.23354862810980137,0.3333333333333333,0.09978470522353199
shape_office,schedule_slip_gt365,24,recipient_uei,E3YNKWRANZ18,14,-0.03624575676916742,4,-0.0545950168597927,0.0,0.0545950168597927
shape_office,schedule_slip_gt365,24,recipient_uei,E4X3BLZPPPX3,48,-0.04936055916468388,5,-0.06339959795851817,0.2,0.26339959795851814
shape_office,schedule_slip_gt365,24,recipient_uei,E65KS84E2119,18,-0.07066115973755764,20,0.06518901912526825,0.15,0.08481098087473174
shape_office,schedule_slip_gt365,24,recipient_uei,E6SDFSH9YLK9,6,-0.07801357488435696,3,-0.05338629424606054,0.0,0.05338629424606054
shape_office,schedule_slip_gt365,24,recipient_uei,E7BEKJ4V9528,40,0.03186714791141565,5,0.34790146087808516,1.0,0.6520985391219148
shape_office,schedule_slip_gt365,24,recipient_uei,E84NNWLU6RK3,6,0.13501342273440178,4,0.46697466844984226,0.5,0.033025331550157716
shape_office,schedule_slip_gt365,24,recipient_uei,E86UEFDHJWK6,84,-0.060322302648375035,18,0.027422960179027716,0.1111111111111111,0.08368815093208339
shape_office,schedule_slip_gt365,24,recipient_uei,EA3MU6D46997,5,0.028636694163922442,3,-0.1581177274543886,0.0,0.1581177274543886
shape_office,schedule_slip_gt365,24,recipient_uei,EADLFP7Z72E5,8,-0.016698962601610433,3,-0.042686113246626835,0.0,0.042686113246626835
shape_office,schedule_slip_gt365,24,recipient_uei,EAWFFKL7KQJ4,27,-0.060975516430153524,21,-0.18671108803407774,0.0,0.18671108803407774
shape_office,schedule_slip_gt365,24,recipient_uei,EB8QTC6575E7,5,-0.01344239008119913,3,-0.07789917616256505,0.0,0.07789917616256505
shape_office,schedule_slip_gt365,24,recipient_uei,EBD1AVX4E4K5,11,0.0298373258543022,3,-0.07067366656940048,0.0,0.07067366656940048
shape_office,schedule_slip_gt365,24,recipient_uei,ECHUAM75KX86,12,-0.08787081726072694,11,-0.09756337662472775,0.0,0.09756337662472775
shape_office,schedule_slip_gt365,24,recipient_uei,ECK8G3CCJR59,7,-0.0009041655581096368,12,-0.0010076723688062367,0.0,0.0010076723688062367
shape_office,schedule_slip_gt365,24,recipient_uei,ECMESLV5KNB1,9,-0.0038533776363663336,3,0.10707428420530947,0.6666666666666666,0.5595923824613572
shape_office,schedule_slip_gt365,24,recipient_uei,ED16VKVTCHC8,108,0.00822354978076034,13,-0.06701712697120123,0.0,0.06701712697120123
shape_office,schedule_slip_gt365,24,recipient_uei,ED3FZHBD52V3,77,-0.04050865725753556,16,-0.0998318814007705,0.0,0.0998318814007705
shape_office,schedule_slip_gt365,24,recipient_uei,ED44Y3W6P7B9,26,0.03310748976637635,13,-0.031869882365452254,0.15384615384615385,0.1857160362116061
shape_office,schedule_slip_gt365,24,recipient_uei,ED9EEK4ZRZG4,20,-0.14134681801556404,8,-0.020053454160589214,0.125,0.1450534541605892
shape_office,schedule_slip_gt365,24,recipient_uei,EDXHGN4LK5T8,56,-0.017055705940209196,4,-0.14348475367547445,0.0,0.14348475367547445
shape_office,schedule_slip_gt365,24,recipient_uei,EE24TREN1C63,21,-0.023948508017109654,5,-0.037522841646061685,0.0,0.037522841646061685
shape_office,schedule_slip_gt365,24,recipient_uei,EERXQPG9J2W7,16,-0.08979799839763859,7,0.022377290021931312,0.14285714285714285,0.12047985283521155
shape_office,schedule_slip_gt365,24,recipient_uei,EF4RMKJ8ZWA5,16,-0.05564412040868034,6,0.06664164454110096,0.16666666666666666,0.1000250221255657
shape_office,schedule_slip_gt365,24,recipient_uei,EGLKRQ5JBCZ7,5,-0.03346375431849091,8,0.176875008131342,0.25,0.07312499186865799
shape_office,schedule_slip_gt365,24,recipient_uei,EHBBTWLFSMW1,29,0.11623779672118699,4,0.2367044434758854,0.5,0.26329555652411457
shape_office,schedule_slip_gt365,24,recipient_uei,EJ5JRBABLMJ7,10,0.0010543572758233116,5,-0.0752033890777711,0.0,0.0752033890777711
shape_office,schedule_slip_gt365,24,recipient_uei,EJHTLA7NAFH4,11,0.01623246572253655,3,-0.08184826380132935,0.0,0.08184826380132935
shape_office,schedule_slip_gt365,24,recipient_uei,EJL2XFJ1BZJ1,6,0.15234423577927989,3,0.1982662617049649,1.0,0.801733738295035
shape_office,schedule_slip_gt365,24,recipient_uei,EKKWKJUXWVH4,6,0.42186917430859133,4,0.16149252497263947,0.75,0.5885074750273606
shape_office,schedule_slip_gt365,24,recipient_uei,EL61DKNUMNC3,9,-0.09582439477016944,6,-0.18684921947786928,0.0,0.18684921947786928
shape_office,schedule_slip_gt365,24,recipient_uei,EL87FVGWGUL3,5,-0.020090464350040464,5,-0.029940494953692602,0.4,0.42994049495369263
shape_office,schedule_slip_gt365,24,recipient_uei,ELJMJND6DDF3,14,-0.044632709514576714,6,-0.050232887268544336,0.0,0.050232887268544336
shape_office,schedule_slip_gt365,24,recipient_uei,EM6BJKLFQ7K3,7,-0.06742804541075562,6,-0.05522509734802892,0.0,0.05522509734802892
shape_office,schedule_slip_gt365,24,recipient_uei,EM8KVXUEYDK8,58,-0.0009219373089239046,48,-0.000994841017260081,0.0,0.000994841017260081
shape_office,schedule_slip_gt365,24,recipient_uei,EM9JSV6EBFU5,214,-0.0011300036373713233,29,-0.001406249560222409,0.0,0.001406249560222409
shape_office,schedule_slip_gt365,24,recipient_uei,EMFCC52BRLZ5,11,0.08053571212707879,3,0.13001968831148542,0.3333333333333333,0.20331364502184793
shape_office,schedule_slip_gt365,24,recipient_uei,EMFSHF3JPJV3,10,-0.05767596605519591,10,0.017414523848325477,0.1,0.08258547615167453
shape_office,schedule_slip_gt365,24,recipient_uei,EMSJF133EBY9,5,-0.032614577721984735,3,-0.0820747919665953,0.0,0.0820747919665953
shape_office,schedule_slip_gt365,24,recipient_uei,EMW9FC8J3HN4,39,-0.06657367904735782,19,0.05022656904148708,0.3157894736842105,0.2655629046427234
shape_office,schedule_slip_gt365,24,recipient_uei,EN2AWZWQ1WA1,6,-0.04112227330493804,10,-0.018533975634743634,0.0,0.018533975634743634
shape_office,schedule_slip_gt365,24,recipient_uei,EN78W198KUG7,36,0.0713775404086022,12,0.05589518446281666,0.3333333333333333,0.27743814887051665
shape_office,schedule_slip_gt365,24,recipient_uei,ENJ3S1LZF839,7,-0.10821753487648181,10,-0.10890874918587705,0.0,0.10890874918587705
shape_office,schedule_slip_gt365,24,recipient_uei,ENMFLGV87MS4,18,0.0589465936511186,5,0.2792660491299611,0.6,0.3207339508700388
shape_office,schedule_slip_gt365,24,recipient_uei,EP8HTN6PUJW3,14,0.06817795057015055,10,0.1896191810730675,0.6,0.41038081892693246
shape_office,schedule_slip_gt365,24,recipient_uei,EPN8RNDZT2F7,16,0.009136664699543976,15,-0.0697267236330144,0.13333333333333333,0.20306005696634774
shape_office,schedule_slip_gt365,24,recipient_uei,EPUXNLX5EYC4,11,-0.042509247116388316,9,-0.054740846442635674,0.1111111111111111,0.1658519575537468
shape_office,schedule_slip_gt365,24,recipient_uei,EQ76N7H4NW57,7,-0.06904018808557777,3,-0.04707563415403962,0.0,0.04707563415403962
shape_office,schedule_slip_gt365,24,recipient_uei,EQUGGRN48HG5,39,-0.034007741276042544,13,-0.041578062214588124,0.07692307692307693,0.11850113913766505
shape_office,schedule_slip_gt365,24,recipient_uei,ERMDZBE4J8Q9,23,-0.060967941727730623,6,0.004982372406043915,0.3333333333333333,0.32835096092728944
shape_office,schedule_slip_gt365,24,recipient_uei,ES6RTUBDKBJ4,24,0.026985835731717398,3,0.3139199982184892,1.0,0.6860800017815109
shape_office,schedule_slip_gt365,24,recipient_uei,ESM9CL75DQG8,18,0.02356652645455016,5,-0.059315730620808985,0.0,0.059315730620808985
shape_office,schedule_slip_gt365,24,recipient_uei,ETREKR54CM38,12,0.06581232204215763,3,-0.047070888300682734,0.0,0.047070888300682734
shape_office,schedule_slip_gt365,24,recipient_uei,EVBUYJTMKL45,33,0.0070222712100305425,16,-0.06424232718434411,0.0625,0.1267423271843441
shape_office,schedule_slip_gt365,24,recipient_uei,EVDYKG5KSWD1,9,-0.0011059946986404863,17,-0.0011637803009897875,0.0,0.0011637803009897875
shape_office,schedule_slip_gt365,24,recipient_uei,EWH6FCH1LQT6,6,0.00018508438638642488,14,0.29205276420215404,0.42857142857142855,0.13651866436927454
shape_office,schedule_slip_gt365,24,recipient_uei,EZ5GN68ZNDN9,6,-0.2438991186718471,3,0.039629776815934416,0.3333333333333333,0.29370355651739893
shape_office,schedule_slip_gt365,24,recipient_uei,EZKDRR3PTL87,8,-0.09044071199144521,5,-0.08832329751968704,0.0,0.08832329751968704
shape_office,schedule_slip_gt365,24,recipient_uei,F11UCKNJJHX8,15,0.007511407251843175,8,-0.17924130903313332,0.0,0.17924130903313332
shape_office,schedule_slip_gt365,24,recipient_uei,F125YU6SWK59,75,0.03678503793036573,23,0.07500381494955825,0.34782608695652173,0.27282227200696346
shape_office,schedule_slip_gt365,24,recipient_uei,F14JJL7BTEQ6,67,-0.025948461292720885,18,0.08985552673944319,0.16666666666666666,0.07681113992722348
shape_office,schedule_slip_gt365,24,recipient_uei,F1DLCM6EGD31,223,-0.0009653643015668626,40,-0.001097708595798716,0.0,0.001097708595798716
shape_office,schedule_slip_gt365,24,recipient_uei,F1PENFHJ45S5,14,0.009359579144354067,9,-0.02826007112167673,0.1111111111111111,0.13937118223278783
shape_office,schedule_slip_gt365,24,recipient_uei,F2B1FMNRVJH3,19,-0.013979221272774015,6,0.37663319215428287,0.5,0.12336680784571717
shape_office,schedule_slip_gt365,24,recipient_uei,F2SMLAV4HHM4,7,-0.11753060917156113,18,-0.0033281732019451488,0.1111111111111111,0.11443928431305626
shape_office,schedule_slip_gt365,24,recipient_uei,F4FLM3NP2N46,8,-0.027598397996445864,9,-0.04754338351713269,0.1111111111111111,0.1586544946282438
shape_office,schedule_slip_gt365,24,recipient_uei,F4VSKJ6YBFF7,21,-0.03669050945385529,6,-0.049182733660064426,0.0,0.049182733660064426
shape_office,schedule_slip_gt365,24,recipient_uei,F5UYXMGLZWK3,27,0.025101942741752665,7,0.051749320797869584,0.14285714285714285,0.09110782205927327
shape_office,schedule_slip_gt365,24,recipient_uei,F5VJXR8LLZP5,13,0.014497140649352053,4,0.2046097791954695,1.0,0.7953902208045305
shape_office,schedule_slip_gt365,24,recipient_uei,F754WJXM6458,16,-0.052299362596149736,9,-0.1135796985217749,0.0,0.1135796985217749
shape_office,schedule_slip_gt365,24,recipient_uei,F7A5AA89YB36,31,-0.04474362180334922,6,0.3694798693169035,0.5,0.13052013068309648
shape_office,schedule_slip_gt365,24,recipient_uei,F7FYWKK4NRN7,14,0.07107665784426188,11,-0.005057063314215421,0.2727272727272727,0.27778433604148817
shape_office,schedule_slip_gt365,24,recipient_uei,F7G8SHTEHNU7,31,-0.0865362526259085,31,0.0028778774986308268,0.22580645161290322,0.2229285741142724
shape_office,schedule_slip_gt365,24,recipient_uei,F7JVEZDEMLM1,56,-0.007885224706028307,3,0.2730032211425231,0.3333333333333333,0.060330112190810255
shape_office,schedule_slip_gt365,24,recipient_uei,F7UHKQTEYHW8,24,0.008688548644341808,10,0.2972784716475278,0.5,0.2027215283524722
shape_office,schedule_slip_gt365,24,recipient_uei,F8ESZW6XDMJ5,27,-0.06902673705836555,7,-0.08655045435276819,0.0,0.08655045435276819
shape_office,schedule_slip_gt365,24,recipient_uei,F8M5LJA6LJL4,41,-0.005646975761925802,6,-0.061194605296468675,0.0,0.061194605296468675
shape_office,schedule_slip_gt365,24,recipient_uei,F8U5GNH314L6,10,-0.021375899265773067,3,-0.1289905184171801,0.0,0.1289905184171801
shape_office,schedule_slip_gt365,24,recipient_uei,F9AVUZ8YBGQ6,67,0.014905333024104966,7,-0.10789458360039862,0.14285714285714285,0.25075172645754146
shape_office,schedule_slip_gt365,24,recipient_uei,F9KYRN7FM2B7,23,0.019753317358143233,7,-0.03187179401326449,0.2857142857142857,0.3175860797275502
shape_office,schedule_slip_gt365,24,recipient_uei,F9RKXNQNP6M5,11,-0.06433321902429423,10,0.18197794330620226,0.5,0.31802205669379774
shape_office,schedule_slip_gt365,24,recipient_uei,F9ZMFD78GAH5,6,-0.0991658567308795,4,-0.13314100096446913,0.0,0.13314100096446913
shape_office,schedule_slip_gt365,24,recipient_uei,FA38CTVQM319,359,0.0026953398939539197,68,0.0016182646021713626,0.14705882352941177,0.14544055892724042
shape_office,schedule_slip_gt365,24,recipient_uei,FA6NXN78D5R1,11,-0.14810539552987775,4,-0.09695551905451233,0.0,0.09695551905451233
shape_office,schedule_slip_gt365,24,recipient_uei,FAA2LVENETH4,8,0.1299185149939509,5,-0.012035722036147799,0.6,0.6120357220361478
shape_office,schedule_slip_gt365,24,recipient_uei,FAK5JKUKRXJ1,19,0.039038537380311475,9,0.09055563196917786,0.3333333333333333,0.2427777013641555
shape_office,schedule_slip_gt365,24,recipient_uei,FAVJJLPEAU89,20,0.013602938789159608,5,-0.033466268664284086,0.0,0.033466268664284086
shape_office,schedule_slip_gt365,24,recipient_uei,FBK3WT3XQVH8,6,0.004093707510603692,3,0.27227640666644687,0.3333333333333333,0.06105692666688648
shape_office,schedule_slip_gt365,24,recipient_uei,FBN7NTJMMP93,13,0.04401313821776258,5,-0.016262535801029387,0.0,0.016262535801029387
shape_office,schedule_slip_gt365,24,recipient_uei,FC2ECAJA8665,5,0.012622237328815298,3,0.3545549913504044,1.0,0.6454450086495956
shape_office,schedule_slip_gt365,24,recipient_uei,FCMXL6ZRDKQ2,20,0.025964080537332845,3,-0.22107517456967418,0.0,0.22107517456967418
shape_office,schedule_slip_gt365,24,recipient_uei,FD6UQN89RKH3,20,-0.10529562977235088,6,0.18340617455911343,0.3333333333333333,0.1499271587742199
shape_office,schedule_slip_gt365,24,recipient_uei,FDJTP6MJDMY4,26,-0.08350573087940523,11,0.041507028043699774,0.18181818181818182,0.14031115377448203
shape_office,schedule_slip_gt365,24,recipient_uei,FDL9AWUAMKL1,7,0.2337318630596831,3,-0.0395559965193639,0.0,0.0395559965193639
shape_office,schedule_slip_gt365,24,recipient_uei,FDLEQSJ8FF63,6,0.07867624302470952,5,-0.11612478802895623,0.0,0.11612478802895623
shape_office,schedule_slip_gt365,24,recipient_uei,FDMWG5FJLRQ3,32,0.031682374327188255,6,0.19035582946800544,0.3333333333333333,0.1429775038653279
shape_office,schedule_slip_gt365,24,recipient_uei,FE24DCBHDYQ1,9,-0.0943772423487421,5,-0.031952115220306665,0.0,0.031952115220306665
shape_office,schedule_slip_gt365,24,recipient_uei,FEA5TR27H4B5,18,-0.015493362883953025,8,-0.016542824908842735,0.0,0.016542824908842735
shape_office,schedule_slip_gt365,24,recipient_uei,FFEAH6Z5CK27,25,-0.05310199214116589,13,0.06804781474551669,0.38461538461538464,0.3165675698698679
shape_office,schedule_slip_gt365,24,recipient_uei,FFMXL1D1LLR4,27,0.07431331793030728,5,0.04094888446723504,0.2,0.15905111553276496
shape_office,schedule_slip_gt365,24,recipient_uei,FG2MMDESNTH3,12,0.11410240684313049,6,0.12792515078241212,0.16666666666666666,0.038741515884254535
shape_office,schedule_slip_gt365,24,recipient_uei,FG7CGCHSNML9,5,0.22644466170003183,4,0.13674451370628082,0.5,0.3632554862937192
shape_office,schedule_slip_gt365,24,recipient_uei,FH7ML8E9EWJ7,14,0.08531815718323234,3,-0.32154890659175595,0.3333333333333333,0.6548822399250893
shape_office,schedule_slip_gt365,24,recipient_uei,FH8KQEYJMGL3,41,-0.06638306229330454,7,-0.07449068102939742,0.0,0.07449068102939742
shape_office,schedule_slip_gt365,24,recipient_uei,FHD6CX2FGUQ7,7,-0.12652838916394746,8,0.0690753840749158,0.25,0.1809246159250842
shape_office,schedule_slip_gt365,24,recipient_uei,FHKLJV1NP651,15,0.04333466695883117,9,0.3863321002847979,0.6666666666666666,0.28033456638186877
shape_office,schedule_slip_gt365,24,recipient_uei,FHQJU6JV3G67,10,-0.022982043322207928,4,-0.05440101515993509,0.0,0.05440101515993509
shape_office,schedule_slip_gt365,24,recipient_uei,FJELK5N54RS3,6,-0.05778499695807842,5,0.016858349436772512,0.2,0.18314165056322748
shape_office,schedule_slip_gt365,24,recipient_uei,FJHJRP5K8WM7,166,-0.0009355007891079151,38,-0.0009891186595508143,0.0,0.0009891186595508143
shape_office,schedule_slip_gt365,24,recipient_uei,FJHRPGJTTBH6,17,-0.017681332548825535,3,-0.08709928027307617,0.0,0.08709928027307617
shape_office,schedule_slip_gt365,24,recipient_uei,FK7NVD7DLFM3,5,0.053616066461235026,3,-0.04964737154773568,0.0,0.04964737154773568
shape_office,schedule_slip_gt365,24,recipient_uei,FKJWA9VNRNC9,38,0.021852394690993204,6,-0.08158354257995672,0.3333333333333333,0.41491687591329
shape_office,schedule_slip_gt365,24,recipient_uei,FKUCYGRK1EQ3,8,0.09185585264356287,5,0.2787825136947563,0.6,0.32121748630524366
shape_office,schedule_slip_gt365,24,recipient_uei,FL6GV84CKN57,13,0.1639081093745092,11,-0.07355787731019162,0.2727272727272727,0.34628515003746435
shape_office,schedule_slip_gt365,24,recipient_uei,FLGHXSNF1NX5,8,0.011554719000081651,13,0.19965775938269292,0.38461538461538464,0.18495762523269169
shape_office,schedule_slip_gt365,24,recipient_uei,FLKAMJTNTDY1,14,0.0717129817799722,3,0.25156591737028156,0.3333333333333333,0.08176741596305175
shape_office,schedule_slip_gt365,24,recipient_uei,FLLRPTP8S7N4,9,-0.1279434546645017,4,-0.025849540726712847,0.25,0.27584954072671286
shape_office,schedule_slip_gt365,24,recipient_uei,FLM4ZKCJM3Q4,5,0.08585388225317678,8,0.31602318543392477,0.5,0.18397681456607523
shape_office,schedule_slip_gt365,24,recipient_uei,FLWQVLFLMEL3,18,0.025329039658715507,8,-0.010449401295567942,0.5,0.5104494012955679
shape_office,schedule_slip_gt365,24,recipient_uei,FMCKHWS7NY69,26,0.042138601999633436,5,-0.05395862610537296,0.2,0.25395862610537295
shape_office,schedule_slip_gt365,24,recipient_uei,FMEUJEE7X2S8,7,-0.08634908857895383,8,-0.033668830001770095,0.125,0.1586688300017701
shape_office,schedule_slip_gt365,24,recipient_uei,FMPPKXTJL5A5,8,0.11819641959834118,5,0.22698600903873248,0.6,0.3730139909612675
shape_office,schedule_slip_gt365,24,recipient_uei,FMVDY5MUMNQ4,7,-0.0017147397944437045,36,-0.0016825341113541942,0.0,0.0016825341113541942
shape_office,schedule_slip_gt365,24,recipient_uei,FMVPEWNJGLM1,35,-0.0007960267304219932,6,0.04958802048949345,0.5,0.45041197951050654
shape_office,schedule_slip_gt365,24,recipient_uei,FNBMG7NEGGE3,11,-0.0009404725869126475,10,-0.001006169127226211,0.0,0.001006169127226211
shape_office,schedule_slip_gt365,24,recipient_uei,FNYSF7X4ELS5,21,0.09133864529769155,3,0.013204957487145877,0.3333333333333333,0.3201283758461875
shape_office,schedule_slip_gt365,24,recipient_uei,FNZGNWHTXVL4,8,0.16127507502302962,11,-0.06658127879797128,0.0,0.06658127879797128
shape_office,schedule_slip_gt365,24,recipient_uei,FPU6XGFXMBE9,6,0.0054655731373022265,6,-0.08253542815578567,0.0,0.08253542815578567
shape_office,schedule_slip_gt365,24,recipient_uei,FPUND7E6VZF3,17,0.06946859132488904,6,-0.2910109145653166,0.0,0.2910109145653166
shape_office,schedule_slip_gt365,24,recipient_uei,FPYLSNACC9S6,7,-0.10890028780262652,3,-0.04329647288560432,0.0,0.04329647288560432
shape_office,schedule_slip_gt365,24,recipient_uei,FQ1PKJZ9XME3,10,-0.11675226694394507,4,-0.062142096516308025,0.0,0.062142096516308025
shape_office,schedule_slip_gt365,24,recipient_uei,FQ98KK1G9199,21,0.04725831096005088,20,0.023893043688944175,0.2,0.17610695631105583
shape_office,schedule_slip_gt365,24,recipient_uei,FQZ6AZM2FNK6,6,-0.14598199178283286,8,-0.04179127242426482,0.25,0.29179127242426484
shape_office,schedule_slip_gt365,24,recipient_uei,FRHTPHMZMX47,16,-0.03959981814574268,3,0.2470840535110702,0.3333333333333333,0.08624927982226309
shape_office,schedule_slip_gt365,24,recipient_uei,FRJQGQHDX4J3,53,0.03454895077490213,26,-0.1007997391492868,0.11538461538461539,0.2161843545339022
shape_office,schedule_slip_gt365,24,recipient_uei,FTJ1AV18B3X5,7,-0.14866518505313223,3,0.22472569794528127,0.6666666666666666,0.4419409687213854
shape_office,schedule_slip_gt365,24,recipient_uei,FTJMEJQCG4L5,25,-0.021413365091978026,12,0.2261514350332624,0.3333333333333333,0.10718189830007092
shape_office,schedule_slip_gt365,24,recipient_uei,FTMTDMBR29C7,34,-0.04783971849209168,18,0.023922334612575515,0.3333333333333333,0.30941099872075783
shape_office,schedule_slip_gt365,24,recipient_uei,FUHNMH4KBVE7,5,-0.0606202236085253,3,-0.06843310680311558,0.0,0.06843310680311558
shape_office,schedule_slip_gt365,24,recipient_uei,FUL9FAAW2QA7,17,0.02269958306784547,4,0.7343793706637204,1.0,0.2656206293362796
