GMPP ID Number,Project Name,AR Year,Quarter,Department,MPA RAG (Departmental RAG used if MPA RAG missing),Project - Start Date (Latest Approved Start Date),Project - End Date (Latest Approved End Date),FY Budget (£m) inc Non Gov,FY Forecast (£m) inc Non Gov,Budget Variance (£m),Budget Variance (%),TOTAL BUDGETED WHOLE LIFE COSTS including Non-Government Costs,Gov WLC,Non-Gov WLC,PROJECT CATEGORY,Project Length,Unique ID,Department Grouped,MPA RAG Grouped,Joiner,SRO,Description,source_workbook,snapshot_date,gmpp_id_norm,dca_source,wlc_source,end_source,project_key,name_norm,project_key_by_name,join_route,project_name,dca_published,wlc_baseline_gbp_m,end_date,_merge,matched
CO_0009_1314-Q1,New Civil Service 2015 Pension Scheme Implementation,AR 2016,1516-Q2,CO,Amber/Red,2013-04-15 00:00:00,2015-12-31 00:00:00,1.7,3.5,1.8,1.0588235294117647,14.9,,,Government Transformation and Service Delivery,2.7104722792607805,"CO_0009_1314-Q1,1516-Q2",CO,Amber/Red,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,CO_0009_1314-Q1,Amber/Red,14.9,2015-12-31,CO::new civil service 2015 pension scheme implementation,new civil service 2015 pension scheme implementation,CO::new civil service 2015 pension scheme implementation,name,New Civil Service 2015 Pension Scheme Implementation,Amber/Red,14.9,2015-12-31,both,True
CPS_0001_1314-Q4,ICTRestructure Programme,AR 2016,1516-Q2,CPS,Amber,2013-10-01 00:00:00,2016-05-01 00:00:00,27.57,27.8,0.23000000000000043,0.008342401160681917,144.3,,,ICT,2.5817932922655715,"CPS_0001_1314-Q4,1516-Q2",CPS,Amber,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,CPS_0001_1314-Q4,Amber,144.3,2016-05-01,,ictrestructure programme,,unmatched,,,,,left_only,False
DCMS_0007_1112-Q4,Super-Connected City Programme,AR 2016,1516-Q2,DCMS,Green,2012-12-05 00:00:00,2016-03-31 00:00:00,42.27,61.67,19.4,0.45895434114028855,154.6,,,Infrastructure and Construction,3.3182751540041067,"DCMS_0007_1112-Q4,1516-Q2",DCMS,Green,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DCMS_0007_1112-Q4,Green,154.6,2016-03-31,DCMS::urban broadband fund super connected city initiative,super connected city programme,DCMS::urban broadband fund super connected city initiative,name,Super-Connected City Programme,Green,154.6,2016-03-31,both,True
DCMS_0001_1112-Q1,Broadband Delivery Programme,AR 2016,1516-Q2,DCMS,Amber/Green,2010-12-06 00:00:00,2017-12-31 00:00:00,250,164.06,-85.94,-0.34376,1910.11,,,Infrastructure and Construction,7.069130732375085,"DCMS_0001_1112-Q1,1516-Q2",DCMS,Amber/Green,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DCMS_0001_1112-Q1,Amber/Green,1910.11,2017-12-31,DCMS::broadband delivery programme,broadband delivery programme,DCMS::broadband delivery programme,name,Broadband Delivery Programme,Amber/Green,1910.11,2017-12-31,both,True
DCMS_0006_1112-Q4,Mobile Infrastructure Project,AR 2016,1516-Q2,DCMS,Amber,2011-10-01 00:00:00,2016-03-31 00:00:00,28.47,28.07,-0.3999999999999986,-0.014049877063575644,43.97,,,Infrastructure and Construction,4.498288843258043,"DCMS_0006_1112-Q4,1516-Q2",DCMS,Amber,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DCMS_0006_1112-Q4,Amber,43.97,2016-03-31,DCMS::mobile infrastructure project,mobile infrastructure project,DCMS::mobile infrastructure project,name,Mobile Infrastructure Project,Amber,43.97,2016-03-31,both,True
DCMS_0004_1112-Q1,The Tate Modern Project,AR 2016,1516-Q2,DCMS,Amber,2010-01-01 00:00:00,2016-12-31 00:00:00,43.5,43.5,0,0,255.5,,,Infrastructure and Construction,6.997946611909651,"DCMS_0004_1112-Q1,1516-Q2",DCMS,Amber,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DCMS_0004_1112-Q1,Amber,255.5,2016-12-31,DCMS::the tate modern project,the tate modern project,DCMS::the tate modern project,name,The Tate Modern Project,Amber,255.5,2016-12-31,both,True
DECC_0011_1112-Q3,Carbon Capture & Storage Commercialisation Programme,AR 2016,1516-Q2,BEIS,Amber,2011-10-25 00:00:00,2016-12-31 00:00:00,40.27,29.23,-11.040000000000003,-0.27414949093618085,Data Exempt under Section 43(2) of the Freedom of Information Act (2000),,,Infrastructure and Construction,5.1854893908282,"DECC_0011_1112-Q3,1516-Q2",BEIS,Amber,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DECC_0011_1112-Q3,Amber,,2016-12-31,BEIS lineage::carbon capture and storage commercialisation programme,carbon capture and storage commercialisation programme,BEIS lineage::carbon capture and storage commercialisation programme,name,Carbon Capture & Storage Commercialisation Programme,Amber,,2016-12-31,both,True
DECC_0012_1213-Q1,FID Enabling for Hinkley Point C,AR 2016,1516-Q2,BEIS,Exempt,2011-09-01 00:00:00,2016-06-01 00:00:00,2.3,5.9,3.6000000000000005,1.5652173913043481,36963.64,,,Infrastructure and Construction,4.7501711156741955,"DECC_0012_1213-Q1,1516-Q2",BEIS,Exempt,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DECC_0012_1213-Q1,EXEMPT,36963.64,2016-06-01,BEIS lineage::fid enabling for hinkley point c,fid enabling for hinkley point c,BEIS lineage::fid enabling for hinkley point c,name,FID Enabling for Hinkley Point C,EXEMPT,36963.64,2016-06-01,both,True
DECC_0005_1112-Q1,Geological Disposal Facility Programme (GDF),AR 2016,1516-Q2,BEIS,Amber,2008-06-30 00:00:00,2040-12-31 00:00:00,25.58,25.83,0.25,0.009773260359655983,11393,,,Infrastructure and Construction,32.50376454483231,"DECC_0005_1112-Q1,1516-Q2",BEIS,Amber,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DECC_0005_1112-Q1,Amber,11393.0,2040-12-31,DECC_0005_1112-Q1,geological disposal facility programme,DECC_0005_1112-Q1,gmpp_id,Geological Disposal Facility Programme (GDF),Amber,11393.0,2040-12-31,both,True
DECC_0013_1213-Q1,Magnox & RSRL PBO Competition,AR 2016,1516-Q2,BEIS,Amber/Green,2012-04-03 00:00:00,2028-09-01 00:00:00,674,549,-125,-0.18545994065281898,3860,,,Infrastructure and Construction,16.413415468856947,"DECC_0013_1213-Q1,1516-Q2",BEIS,Amber/Green,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DECC_0013_1213-Q1,Amber/Green,3860.0,2028-09-01,DECC_0013_1213-Q1,magnox and rsrl pbo competition,DECC_0013_1213-Q1,gmpp_id,Magnox & RSRL PBO Competition,Amber/Green,3860.0,2028-09-01,both,True
DECC_0017_1516-Q1,Sellafield Model Change  (SMC),AR 2016,1516-Q2,BEIS,Amber,2015-01-13 00:00:00,2017-05-24 00:00:00,2217.2470000000003,2217.2470000000003,0,0,29975,,,Government Transformation and Service Delivery,2.3600273785078714,"DECC_0017_1516-Q1,1516-Q2",BEIS,Amber,Joiner,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DECC_0017_1516-Q1,Amber,29975.0,2017-05-24,BEIS lineage::sellafield model change,sellafield model change,BEIS lineage::sellafield model change,name,Sellafield Model Change (SMC),Amber,29975.0,2017-05-24,both,True
DECC_0010_1112-Q1,Smart Meters Implementation Programme,AR 2016,1516-Q2,BEIS,Amber,2009-12-02 00:00:00,2020-12-31 00:00:00,12,12,0,0,19261.09,,,Government Transformation and Service Delivery,11.080082135523615,"DECC_0010_1112-Q1,1516-Q2",BEIS,Amber,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DECC_0010_1112-Q1,Amber,19261.09,2020-12-31,DECC_0010_1112-Q1,smart meters implementation programme,DECC_0010_1112-Q1,gmpp_id,Smart Meters Implementation Programme,Amber,19261.09,2020-12-31,both,True
DEFRA_0001_1112-Q1,CAP Delivery Programme,AR 2016,1516-Q2,DEFRA,Amber/Red,2011-01-01 00:00:00,2016-03-31 00:00:00,25.29,60.627703000000004,35.337703000000005,1.3972994464215107,154.8,,,Government Transformation and Service Delivery,5.245722108145106,"DEFRA_0001_1112-Q1,1516-Q2",DEFRA,Amber/Red,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DEFRA_0001_1112-Q1,Amber/Red,154.8,2016-03-31,DEFRA::cap delivery programme,cap delivery programme,DEFRA::cap delivery programme,name,CAP Delivery Programme,Amber/Red,154.8,2016-03-31,both,True
DEFRA_0006_1516-Q1,DEFRA UNITY PROGRAMME,AR 2016,1516-Q2,DEFRA,Amber/Red,2014-11-01 00:00:00,2018-06-01 00:00:00,291,291,0,0,1666,,,ICT,3.5811088295687883,"DEFRA_0006_1516-Q1,1516-Q2",DEFRA,Amber/Red,Joiner,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DEFRA_0006_1516-Q1,Amber/Red,1666.0,2018-06-01,DEFRA_0006_1516-Q1,defra unity programme,DEFRA_0006_1516-Q1,gmpp_id,DEFRA UNITY PROGRAMME,Amber/Red,1666.0,2018-06-01,both,True
DEFRA_0004_1112-Q1,Thames Estuary Asset Management Programme (TEAM2100),AR 2016,1516-Q2,DEFRA,Green,2010-04-01 00:00:00,2025-12-31 00:00:00,7.35,12.3,4.950000000000001,0.6734693877551022,318.42,,,Infrastructure and Construction,15.75085557837098,"DEFRA_0004_1112-Q1,1516-Q2",DEFRA,Green,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DEFRA_0004_1112-Q1,Green,318.42,2025-12-31,DEFRA::thames estuary asset management programme,thames estuary asset management programme,DEFRA::thames estuary asset management programme,name,Thames Estuary Asset Management Programme (TEAM2100),Green,318.42,2025-12-31,both,True
DEFRA_0005_1213-Q3,Thames Tideway Tunnel,AR 2016,1516-Q2,DEFRA,Amber/Green,2010-09-07 00:00:00,2023-12-31 00:00:00,2.38,3,0.6200000000000001,0.26050420168067234,4221.1,,,Infrastructure and Construction,13.314168377823409,"DEFRA_0005_1213-Q3,1516-Q2",DEFRA,Amber/Green,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DEFRA_0005_1213-Q3,Amber/Green,4221.1,2023-12-31,DEFRA::thames tideway tunnel,thames tideway tunnel,DEFRA::thames tideway tunnel,name,Thames Tideway Tunnel,Amber/Green,4221.1,2023-12-31,both,True
DFE_0004_1415-Q2,Priority School Building Programme 1 (PSBP1) - Capital,AR 2016,1516-Q2,DFE,Amber/Red,2011-07-19 00:00:00,2019-01-01 00:00:00,693.4399999999999,801.8000000000001,108.36000000000013,0.15626442085832967,2023.3,,,Infrastructure and Construction,7.455167693360712,"DFE_0004_1415-Q2,1516-Q2",DFE,Amber/Red,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DFE_0004_1415-Q2,Amber/Red,2023.3,2019-01-01,DFE::priority school building programme 1 capital,priority school building programme 1 capital,DFE::priority school building programme 1 capital,name,Priority School Building Programme 1 (PSBP1) - Capital,Amber/Red,2023.3,2019-01-01,both,True
DFE_0006_1415-Q3,Priority School Building Programme 2,AR 2016,1516-Q2,DFE,Amber/Red,2014-05-01 00:00:00,2021-03-31 00:00:00,38.5,10.33157074693157,-28.16842925306843,-0.7316475130667125,1580.79096745893,,,Infrastructure and Construction,6.915811088295688,"DFE_0006_1415-Q3,1516-Q2",DFE,Amber/Red,Joiner,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DFE_0006_1415-Q3,Amber/Red,1580.79096745893,2021-03-31,DFE_0006_1415-Q3,priority school building programme 2,DFE_0006_1415-Q3,gmpp_id,Priority School Building Programme 2,Amber/Red,1580.79,2021-03-31,both,True
DFE_0005_1415-Q2,Priority School Building Programme - Private Finance,AR 2016,1516-Q2,DFE,Amber/Green,2011-07-19 00:00:00,2018-02-01 00:00:00,221.41773305605798,234.351244283711,12.933511227653014,0.05841226467790879,2085.52,,,Infrastructure and Construction,6.54072553045859,"DFE_0005_1415-Q2,1516-Q2",DFE,Amber/Green,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DFE_0005_1415-Q2,Amber/Green,2085.52,2018-02-01,DFE_0005_1415-Q2,priority school building programme private finance,DFE_0005_1415-Q2,gmpp_id,Priority School Building Programme - Private Finance,Amber/Green,2085.52,2018-04-01,both,True
DFID_0001_1112-Q1,St Helena Airport,AR 2016,1516-Q2,DFID,Amber,2005-03-15 00:00:00,2026-08-31 00:00:00,25.98,25.560000000000002,-0.41999999999999815,-0.016166281755196233,445.17,,,Infrastructure and Construction,21.462012320328544,"DFID_0001_1112-Q1,1516-Q2",DFID,Amber,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DFID_0001_1112-Q1,Amber,445.17,2026-08-31,DFID_0001_1112-Q1,st helena airport,DFID_0001_1112-Q1,gmpp_id,St Helena Airport,Amber,445.17,2026-08-31,both,True
DFT_0020_1314-Q2,A14 Cambridge to Huntingdon Improvement Scheme,AR 2016,1516-Q2,DFT,Amber,2012-09-01 00:00:00,2021-09-30 00:00:00,40.1,41.73,1.6299999999999955,0.04064837905236896,1519.32,,,Infrastructure and Construction,9.078713210130047,"DFT_0020_1314-Q2,1516-Q2",DFT,Amber,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DFT_0020_1314-Q2,Amber,1519.32,2021-09-30,DFT_0020_1314-Q2,a14 cambridge to huntingdon improvement scheme,DFT_0020_1314-Q2,gmpp_id,A14 Cambridge to Huntingdon Improvement Scheme,Amber,1519.32,2021-09-30,both,True
DFT_0001_1112-Q1,Crossrail Programme,AR 2016,1516-Q2,DFT,Amber/Green,2008-07-22 00:00:00,2019-12-31 00:00:00,1794.5,2068.9,274.4000000000001,0.15291167456115914,14768.87,,,Infrastructure and Construction,11.441478439425051,"DFT_0001_1112-Q1,1516-Q2",DFT,Amber/Green,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DFT_0001_1112-Q1,Amber/Green,14768.87,2019-12-31,DFT_0001_1112-Q1,crossrail programme,DFT_0001_1112-Q1,gmpp_id,Crossrail Programme,Amber/Green,14768.87,2019-12-31,both,True
DFT_0004_1112-Q1,High Speed Rail Programme (HS2),AR 2016,1516-Q2,DFT,Amber/Red,2011-02-28 00:00:00,2033-12-31 00:00:00,713,713,0,0,42559.51030905,,,Infrastructure and Construction,22.83915126625599,"DFT_0004_1112-Q1,1516-Q2",DFT,Amber/Red,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DFT_0004_1112-Q1,Amber/Red,42559.51030905,2033-12-31,DFT_0004_1112-Q1,high speed rail programme,DFT_0004_1112-Q1,gmpp_id,High Speed Rail Programme (HS2),Amber/Red,42559.51,2033-12-31,both,True
DFT_0005_1112-Q1,InterCity Express Programme (IEP),AR 2016,1516-Q2,DFT,Amber,2005-06-01 00:00:00,2020-02-06 00:00:00,98.75,98,-0.75,-0.007594936708860759,6246.89,,,Infrastructure and Construction,14.683093771389458,"DFT_0005_1112-Q1,1516-Q2",DFT,Amber,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DFT_0005_1112-Q1,Amber,6246.89,2020-02-06,DFT_0005_1112-Q1,intercity express programme,DFT_0005_1112-Q1,gmpp_id,InterCity Express Programme (IEP),Amber,6246.89,2020-02-06,both,True
DfT_0022_1415-Q4,Lower Thames Crossing,AR 2016,1516-Q2,DFT,Amber,2014-05-30 00:00:00,2026-12-31 00:00:00,19.1,16.4,-2.700000000000003,-0.14136125654450277,199.1,,,Infrastructure and Construction,12.588637919233403,"DfT_0022_1415-Q4,1516-Q2",DFT,Amber,Joiner,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DFT_0022_1415-Q4,Amber,199.1,2026-12-31,DFT_0022_1415-Q4,lower thames crossing,,gmpp_id,,,,,left_only,False
DFT_0009_1112-Q1,Periodic Review 2013 (Rail Investment Strategy - HLOS & SOFA),AR 2016,1516-Q2,DFT,Green,2011-08-31 00:00:00,2012-07-31 00:00:00,3381.94,2577.4,-804.54,-0.2378930436376754,16840.6,,,Infrastructure and Construction,0.917180013689254,"DFT_0009_1112-Q1,1516-Q2",DFT,Green,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DFT_0009_1112-Q1,Green,16840.6,2012-07-31,DFT::periodic review 2013,periodic review 2013,DFT::periodic review 2013,name,Periodic Review 2013 (Rail Investment Strategy - HLOS & SOFA),Green,16840.6,2012-07-31,both,True
DFT_0021_1314-Q3,Rail Franchising Programme,AR 2016,1516-Q2,DFT,Amber,2013-03-26 00:00:00,2022-12-31 00:00:00,0,0,0,0,1036.3,,,Infrastructure and Construction,9.765913757700206,"DFT_0021_1314-Q3,1516-Q2",DFT,Amber,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DFT_0021_1314-Q3,Amber,1036.3,2022-12-31,DFT_0021_1314-Q3,rail franchising programme,DFT_0021_1314-Q3,gmpp_id,Rail Franchising Programme,Amber,1036.3,2022-12-31,both,True
DFT_0014_1112-Q1,Search and Rescue Helicopters,AR 2016,1516-Q2,DFT,Amber/Green,2011-02-08 00:00:00,2017-09-08 00:00:00,119,112.8,-6.200000000000003,-0.05210084033613448,1923,,,Infrastructure and Construction,6.581793292265571,"DFT_0014_1112-Q1,1516-Q2",DFT,Amber/Green,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DFT_0014_1112-Q1,Amber/Green,1923.0,2017-09-08,DFT::search and rescue helicopters,search and rescue helicopters,DFT::search and rescue helicopters,name,Search and Rescue Helicopters,Amber/Green,1923.0,2017-09-08,both,True
DFT_0015_1112-Q1,Shared Services Implementation Programme,AR 2016,1516-Q2,DFT,Red,2010-12-10 00:00:00,2015-06-01 00:00:00,20.2,11.17,-9.03,-0.44702970297029704,222.3,,,ICT,4.473648186173854,"DFT_0015_1112-Q1,1516-Q2",DFT,Red,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DFT_0015_1112-Q1,Red,222.3,2015-06-01,DFT::shared services implementation programme,shared services implementation programme,DFT::shared services implementation programme,name,Shared Services Implementation Programme,Red,222.3,2015-06-01,both,True
DFT_0016_1112-Q1,Thameslink Programme,AR 2016,1516-Q2,DFT,Amber,2005-07-01 00:00:00,2018-12-31 00:00:00,29.582,29.58,-0.0020000000000024443,-6.76086809547172e-05,6830.5,,,Infrastructure and Construction,13.500342231348391,"DFT_0016_1112-Q1,1516-Q2",DFT,Amber,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DFT_0016_1112-Q1,Amber,6830.5,2018-12-31,DFT_0016_1112-Q1,thameslink programme,DFT_0016_1112-Q1,gmpp_id,Thameslink Programme,Amber,6830.5,2018-12-31,both,True
DH_0029_1314-Q1,Liaison and Diversion Programme,AR 2016,1516-Q2,DH,Amber,2011-04-01 00:00:00,2017-04-01 00:00:00,34.8,34.8,0,0,199.1,,,Government Transformation and Service Delivery,6.0013689253935665,"DH_0029_1314-Q1,1516-Q2",DH,Amber,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2015-09-30,DH_0029_1314-Q1,Amber,199.1,2017-04-01,DOH_0029_1314-Q1,liaison and diversion programme,DOH_0029_1314-Q1,name,Liaison and Diversion Programme,Amber,199.1,2017-04-01,both,True
